review_id,user_name,date,rating,content,thumbs_up,app_version,developer_reply,reply_date
58f34983-1353-4d0e-94ac-09ca0730f9b1,Daniel Ryan,2025-10-06 20:37:36,5,Honestly the best free calorie tracker out there. Premium version is available also! 10/10,0,9.5.5,,
dd9cbb0e-bc70-4d44-85ed-6537d75b0afa,Ahmed Fariheen,2025-10-06 20:30:06,4,"i wish they have an option to import data from fat secret or something like that, the food options are limited, i can't find chicken intestines lol",0,9.5.5,"Thanks for your feedback, Ahmed! We’ll share your suggestion about importing data from other apps with our team. You can also request new foods by contacting support@mynetdiary.com — we’re always expanding our database.",2025-10-06 21:25:06
9fb89635-59c4-486b-94f8-de807c227a68,Crystal H.,2025-10-06 14:28:25,5,great app easy to use and lots of options,0,9.5.5,,
30f211e0-2f50-4c7d-87b7-80eb6a84c514,Debra Burkart,2025-10-06 12:32:28,5,This app has helped me lose 40 lbs. Easy to use and free.,0,9.5.5,,
d3674b41-e2ce-4d06-8129-537b0dbea23c,Laura Skjenna,2025-10-06 12:17:07,5,I love this app - easy and fun to use.,0,9.5.5,,
c9acc07d-995e-400f-9fb8-75103e80b037,Sandy Laden,2025-10-06 11:24:55,5,Love this diet tracking app. Lots of options for diet types.,0,9.5.5,,
bbc32091-81e0-4516-92e8-f00082fa089d,Heidi Kolodziej,2025-10-06 09:19:05,5,"This app is a game changer. From the food database, the personalized calorie calculator, to entering your own recipies fairly easy this app works very well. I have lost 30lbs in 6 months solely from following this app.",0,9.5.5,,
461a90df-2bc1-45b8-a11a-edb759ac49f8,Nathan Peters Clark,2025-10-05 21:12:40,3,"the free version is pretty good. it can be difficult to enter or find certain foods but works pretty good. the UI is nice and i like that it allocates cals over the day, not just meal specific, because i don't normally eat breakfast. i could do a one time lifetime purchase instead of monthy for the premium, i would give it 5 stars for the premium parts like the scanner. If the free had more uses of the ai scanner and was able to connect to my fitbit (premium options) easy 5 star.",0,9.5.5,"Thanks for your feedback, Nathan. We’re glad you enjoy the app! The AI scanner and Fitbit integration are Premium features as they involve extra service costs, but you can connect to Health Connect for free. For help or to request a lifetime plan, please contact support@mynetdiary.com.",2025-10-05 21:30:25
2f8ba313-d7e9-4c83-b669-1bdd4b26d07f,Ivy Sun,2025-10-05 11:38:36,1,free app but not free programming.,0,,"Thanks for your feedback, Ivy. MyNetDiary offers a free version with many features, while Premium adds advanced tools and plans. We don’t show ads or share user data. For any questions or help, please contact support@mynetdiary.com.",2025-10-05 16:06:23
89b981a9-8779-469f-a37c-036e04af30d9,Brian Gibson,2025-10-05 10:38:50,5,great app that keeps you honest about what you eat. Helps attain goals and the measurements to get there,0,9.5.5,,
146192b6-7936-41d1-8c4c-43a0fe8daf79,Snow Fearless,2025-10-05 09:21:52,1,"The WMC amount calculated by the default method is vastly overestimated, about 800 calories too high, which is a huge issue. To change this calculation or even offset it or use my own value requires the premium app. This is very uncool, and unsafe for those who trust the default calculation method. I'll be looking for a different app if this doesn't get changed. edit: if I eat 3000 calories as advised, I would gain so much weight. Please let me enter my own WMC 🙏",9,9.5.5,"Thanks for your feedback, Snow. Our calorie estimates use the Institute of Medicine’s EER method — the most advanced and scientifically proven approach, including daily activity. For help, please contact support@mynetdiary.com, we can check your plan.",2025-10-05 16:29:06
da9b2549-b446-4fce-9dc8-1ce896136fd0,Naldi SooDiabolic,2025-10-04 14:56:38,5,I absolutely love this app.,0,9.5.5,,
05e53d45-8c46-4dba-be75-c6220b3dd817,Tracey Boyd,2025-10-04 14:45:58,5,amazing app. even the free version is great.,0,9.5.5,,
0f6cd202-d6ee-41a6-b177-b60c8d36849d,Emryn Toll,2025-10-04 09:26:10,1,label scanner does not work whatsoever,0,9.5.4,"Sorry to hear about the issue with the label scanner! Please try reinstalling the app first — this often fixes such glitches. If the problem persists, contact us directly at support@mynetdiary.com with a short screen recording, and we’ll check it and help you out. -- Support Team",2025-10-05 06:30:26
4053efe6-52eb-4d6b-83c8-7340f21b54b8,Eyvaz Khudi Muhammad-Ali,2025-10-04 03:21:20,5,👌,0,9.5.5,,
baaebab3-6338-40b2-a526-8e85ddd2e240,Sheuly Sultana Head Teacher,2025-10-03 22:44:11,3,this app is really good. I have been using this app for 5 month’s but now I am facing difficulty to use this app. some times the app's screen is black and blank. i Don't know why..hope the developer will try to solve this problem,0,9.5.5,"Thanks for your feedback and for using the app for so long! Sorry about the issue — please try reinstalling the app and restarting your device. If the problem continues, contact us at support@mynetdiary.com with details or a screenshot so we can investigate and help. -- Support Team",2025-10-04 08:22:16
d13b68a2-8054-4591-b48c-1ecc40691b43,Jemar Antonio,2025-10-03 18:55:21,5,A good dietary guide regardless of goal👏,0,9.5.5,,
9596c011-c2b5-43d2-b8df-6611b4489b87,christina campany,2025-10-03 15:17:49,5,great app. I've lost 14 lbs and my husband 15 I love how you can take a picture of your plate of food and it will calculate very accurately each item for you,0,9.5.5,,
d385dd4f-4e4e-42d5-bbbc-d4e5981bbb79,Ibrahim Lincoln,2025-10-03 13:28:28,5,an excellent app which helps achieve daily goals with ease,0,9.5.5,,
b081e0e5-b6fc-4a51-83bd-2c282b7543a5,Ahmad Ehsanul Banna,2025-10-03 13:17:00,5,best calorie counter,0,,,
7015af9a-d89f-4069-a065-46cbfef81327,N C,2025-10-03 10:17:30,3,"The Google Fit API was discontinued, but this app hasn't moved to the modernized Health Connect API.",1,9.5.5,"Hi N C 🙂 Just to reassure you — MyNetDiary has supported Health Connect since July 2023 (Google Fit ended June 2025). Please update the app and connect via Me > Apps & Devices 💚 For help, email support@mynetdiary.com.
Sincerely,
--MyNetDiary Tech Support team",2025-10-03 12:08:17
14583977-cc9a-4b80-8300-adc49f1ccd54,Ilyasin Ahmed,2025-10-03 10:12:09,5,"I love this app. It really is free. There is a premium version but it doesn't force you to buy it and if all you want to do is record your nutrition you can do that. The ads aren't invasive, easy to close and don't clog up your phone. The premium version seems to have some really useful features which I never even thought about so I probably am going to upgrade when I use the app consistently.",0,9.5.5,,
d1a5b330-c36f-42c0-9162-a15acdb4f3d8,Roger,2025-10-03 06:27:27,5,A big help on becoming little!,0,9.5.4,,
f92d953c-2771-4178-ab82-1293b76c9f33,Tumblemydice,2025-10-02 18:56:35,5,"Ive been subscribed for a year and this app has helped me lose weight, I think it would help most people even just to show how to portion meals or foods that should be eaten on special occasions",0,9.5.4,,
84cf1560-635c-47db-9e72-693b8d989494,Ronica Boerner,2025-10-02 14:20:49,5,"UPDATE... 1 month using the app and I would give more stars if I could! Seriously do not waste time trying anything else!!! I've tried MANY, and MyNetDiary is by far the best I've used, even at the free level.",0,9.5.5,,
05b5f00a-359f-464f-b630-11c3c542b850,Anit Nandi,2025-10-02 13:31:29,5,❤️❤️❤️❤️🫂,0,9.5.4,,
72167ef8-b9aa-41cd-a27f-d3f043460d35,Amy Rogers,2025-10-02 13:10:32,5,"easy to use. you can track alllll the macros and micros. track calories burned, water. worth the money, I'm cheap so...I mean it.",1,9.5.2,,
518a55ac-6cb4-421f-8356-8ed084117b9f,Avery,2025-10-02 11:36:23,3,"The base of the app on both free/paid versions work well, but the AI coach is slop. It will suggest odd call calroie budgets to start and if you don't pace your weight goals right, it will drop you below a healthy kcal intake. I was suggested 1500 kcal and declined that plan and it did it anyway. Also, the exercise count towards budget is bad - if you budget 2k kcal, eat 1.9k, and exercise 200, it won't count unless you're above the apps decided maintenance budget for kcal which could be 2.3k",0,9.5.5,"Thanks for sharing feedback, Avery. Calorie budgets are based on safe guidelines and the goals you choose, but you can adjust them anytime. Exercise adds to your budget if enabled, and EER/maintenance calories increase with higher activity levels. For help fine-tuning, email support@mynetdiary.com.
Sincerely,
--MyNetDiary Tech Support team",2025-10-02 12:09:37
8f1c5ee3-61a3-4c4e-a70d-f9bebd4df0e9,Theresa Shemilt,2025-10-02 07:33:05,5,It has everything to guide you through a healthy weightloss.,0,9.5.4,,
be449e74-b8ad-46ce-bb41-6cf4840b2071,Nadiya G,2025-10-02 02:45:11,5,"It,s a brilliant app! It,s easy to log daily food intake. Especially, I like a food copy option. The food photo analyse is above my expectations. Another feature I am pretty much happy about is seamless communication with Samsung Health app. These options are time-savers and are hassel-free. Thank you! I would recommend this app.",0,9.5.4,,
65aef421-797c-43b3-8d4a-53d7d547f067,Nippon Necromancer,2025-10-01 23:37:37,1,"this is a good app. I've been using this app for years,i love this app. BUT, YOUR AI SUCKS, CANNOT IDENTIFY FOOD, YOUR AI IS THE ONLY THING I HATE IN THIS APP. REST OF IT IS GREAT😊",0,9.5.4,"Thanks for your feedback! We’re glad you’ve enjoyed the app over the years and appreciate your honesty about the AI. We’re continuously improving food recognition and will share your input with our team. You are not obligated to use that. For any help or tips in the meantime, please contact support@mynetdiary.com.",2025-10-01 23:48:21
64bcb4c8-89bc-4eae-8970-da5281933c5e,Bal Bearing,2025-10-01 23:30:48,1,costs money,0,,"Thanks for your feedback, Bal. Premium is optional and only for advanced features — the free version already includes many tools that most users find generous. We also don’t display ads or share user data. You can simply close the Premium offer. For any help, contact support@mynetdiary.com.",2025-10-01 23:46:57
f6fe8dae-d64a-4f3d-b9c3-37c916876b2c,vanessa trani,2025-10-01 19:50:54,5,Best. I find this app easier to use than the others. Thank you. 💜,0,9.5.4,,
915786ed-e574-4a59-ad50-9643d4b39978,lisa campbell,2025-10-01 19:24:02,5,"I had the premium for a year, but didn't really use it much. That's me being lazy lol. I have just the base app now and that's enough for me. I use it to track daily calorie intake and also log my weight weekly. I love how it keeps a chart of your weight journey and how it let's you make achievable goals based on healthy reductions to calorie intake. I've lost 40+ kg in 400 days- it tells me that right there on the dashboard, that kind of positive reinforcement is absolutely vital for me, 10/10!",0,9.5.4,,
65293ab3-0d05-4f1e-8fd7-36adc8283919,Julia Stoddart,2025-10-01 19:22:40,4,very helpful tool for fitness and weight management. I can connect my fitbit data which helps me get a more accurate look at my day. the one thing I think its lacking is period tracking. I find that my cycle plays a big part in my nutrition and fitness goals and it would be good to see that data alongside everything else i'm tracking. I have lost 89lbs in the last 20 months and this app has been one tool I consistently used to get here.,0,9.5.4,"Congrats on your amazing progress, Julia — 89 lbs is incredible! We’re glad MyNetDiary has been a consistent tool for you. Thank you for suggesting period tracking, we’ll share this with our team. For any help or tips in the meantime, please contact support@mynetdiary.com.",2025-10-01 21:57:51
08ff167c-8f86-4c01-8ad8-1de8ec15c728,婉丽胡,2025-10-01 18:52:33,5,helps alot,0,9.5.4,,
575e48d8-bf6e-44ad-954f-84f38e5c3402,Lisa Perkins,2025-10-01 14:23:04,5,I've lost 2st so far using this app and going to the gym 3 times a week. it really works xx,0,9.5.4,,
b09000b1-fba3-4bd2-bccb-4104508829af,Harry Amow,2025-10-01 14:09:40,5,MyNetDiary helped me keep track of calories so well that I lost 6lbs in 3 weeks. I am happy I can track calories so easily,0,9.5.4,,
b0447585-7687-431d-ac66-9db1ddd25bec,Lesauceify,2025-10-01 02:24:54,1,annoying to have to answer 50 questions before using the app. just let me track my damm calories.,0,9.5.4,"Thanks for your feedback. We’re sorry the onboarding felt too long — it’s designed to personalize your plan, but we understand it can be frustrating. We will pass your feedback on to our team and improve on it.",2025-10-01 02:31:47
82f3b3a7-371b-44d3-9b4c-1f2a26c2b89d,Andrew Tweedie,2025-09-30 23:27:57,5,excellent app,0,9.5.4,,
b04da5ed-cc50-4ebd-b997-aaf83619eca4,Mary Marsh,2025-09-30 20:46:49,5,Great app,0,9.5.4,,
6f826840-5cfd-4e3a-9c50-bd02a02d9f40,Shianne Kenney,2025-09-30 17:31:07,5,awesome app. I love the scanning of barcodes. I love that it maps out your macros and helps you set goals for your health.,0,9.5.4,,
211e3352-6ea5-478c-a37c-17df5f168236,Victor Martinez,2025-09-30 15:58:23,4,Generally good at tracking calories and goals. AI feature is awesome - snap a picture of your meal and it auto generates estimated calorie values.,0,9.5.4,"Hi Victor. Thank you for your review, we really appreciate it! Could you please help us understand what we can improve in the app to get 5 stars from you? Let us know at support@mynetdiary.com (mailto:support@mynetdiary.com).",2025-09-30 16:05:27
7fb5a98d-23de-4072-be44-99a84c61268e,Krisa Sloma,2025-09-30 15:09:21,5,Love the option to take photos of meals and app provides calories and nutrition for each meal item.,0,9.5.4,,
e484d882-a823-4dfd-a2ae-fe4e56079694,Ramkesh Chaudhary,2025-09-30 11:27:20,4,veri important app,0,,"Thanks, Ramkesh! 🌟 We’re so glad you find MyNetDiary “very important.” Your support means a lot! If you have suggestions to make it a full 5⭐ experience, please share at support@mynetdiary.com—we’d love to hear from you!
Sincerely,
--MyNetDiary Tech Support team",2025-09-30 11:59:52
72f7b66a-c6cc-476e-9e9d-0f1ca6599eb1,Mike Jessen,2025-09-29 10:28:34,4,definitely helps keep you on track,0,9.5.4,"Thanks so much for your 4-star review, Mike! 🌟 We’re glad MyNetDiary helps keep you on track. If you have ideas for making it a full 5-star experience, we’d love to hear them! Wishing you continued success on your journey. 💪
Warm regards,
--MyNetDiary Tech Support team",2025-09-29 10:39:06
528acf05-6f06-4ef3-91ff-53b44c3bf2a7,Theresa Combs,2025-09-29 07:32:53,5,I've been using the program for about 10 days. It is very easy to use. I opted to do the premium plan and I do think it's worth the cost. I like this program much more than the others I've tried.,0,9.5.4,,
a7cca26b-256f-47d2-b51f-ff3f6471f29b,dharani dharani,2025-09-29 03:22:14,5,I have lost 10kg with exercise and tracking my food in this app... very usefull app,0,,,
bc37912e-adc3-4e35-9b02-1a27c0e0abd8,Noor Hossain Rishad,2025-09-28 21:23:18,5,it's very helpful app,0,9.5.4,,
509e1f75-067f-4d86-ae6a-128cfaedc384,Elaine Mullenhour,2025-09-28 14:30:12,4,"I started using this app a week ago. I like the grading of the food but it disappeared. It helped me to make better choices. I am down almost 4 pounds and find the app easy to use. I am most successful when I track my food and this app helps. I do think an annual fee is a bit much or I would consider maybe paying for premium though I don't feel it's necessary. Again, I like the food grading and would like it to come back and then you can have 5 stars.",1,9.5.4,"Hi Elaine, thank you for the feedback! You can turn on grades in the App Settings - Diet Logging - Macros & Nutrients - Show Food Grade. For Help, please reach support@mynetdiary.com.",2025-09-28 23:27:12
e2fafe0d-ff40-420b-bcc7-cbf70a6ef338,Sally Roberts,2025-09-28 13:57:20,3,good app would get full version if they didn't automatically renew when the year is up,0,9.5.4,"Thanks for your review, Sally. We understand your concern about auto-renewal. Subscriptions can be managed or canceled anytime through your Google Play settings. For help with billing or renewal options, please contact support@mynetdiary.com.",2025-09-28 23:31:22
9267dad2-8ec3-43cb-9b70-10ec02475d1e,Matt Winkeljohn (RTT: Guns & Gear),2025-09-28 13:20:19,2,"Inaccurate data, but free and easy to use. Their estimated weight loss per week based on their calorie budget is wildly inaccurate. But it's an easy way to count your calories and keep track of your workouts",0,9.5.4,"Thanks for your feedback, Matt. We’re glad the app helps with tracking, though we’re sorry about the calorie budget estimates. Please reach out to support@mynetdiary.com so we can review your setup and help improve accuracy.",2025-09-28 23:55:33
f36bb4f3-0b1e-49de-ba9c-4504a2ee369f,Joshua Wirth,2025-09-28 11:31:13,2,Either the food database is abysmally incomplete or the search function needs serious work.,0,9.5.4,"Thanks for your feedback, Joshua. We’re sorry for the frustration with food search. Our database is extensive, but search can depend on keywords. Please contact support@mynetdiary.com so we can look into your examples and help improve your experience.",2025-09-28 23:56:28
1137ddce-5482-41dc-ac59-8a7f3f185294,Lisa Young,2025-09-28 09:56:22,3,Would work better if I could keep up with it myself. Otherwise a great app easy to navigate.,0,9.5.4,"Thanks for your review, Lisa! We’re glad you find the app easy to navigate. To make tracking easier, try quick tools like barcode scan, favorites, and meal copy. If you need help staying on track, feel free to reach us via in-app support (or email support@mynetdiary.com)—we’d love to assist!
Sincerely,
--MyNetDiary Tech Support team",2025-09-28 11:45:25
94a5c0bd-9c14-42f7-87c7-5abeb6adad4b,Teja Jaensch,2025-09-27 17:46:31,5,awesome!,0,9.5.4,,
1ab6514a-7391-43dc-b58d-dad8fd0085df,calob miller,2025-09-27 12:40:38,1,this app used to great. Now the bar code scanner doesn't work at all!!!!!,0,9.5.4,"Hi,
Sorry for the trouble, Caleb. The barcode scanner should work—let us fix it. Please email support@mynetdiary.com with your phone model, Android & app version, and what you see (black screen, error, no focus, freezes), plus steps to reproduce. Quick checks: reboot the phone, allow Camera permission and relaunch the app.
--MyNetDiary team",2025-09-27 12:51:08
742ed7ce-a83b-4290-a06f-b782a8c35f45,Cynthia Wilson - Embracing His Word,2025-09-27 11:16:19,5,Great app,0,9.5.4,,
88b02004-4766-43af-b35f-7cc1021d523b,Chikachon :0,2025-09-27 07:22:31,3,"UI was fine. Concept was there. Would not recommend for people trying to GAIN weight. The app severely overestimates the amount of calories in some foods; immediately could tell after like a day. Personally, I'm not going to tough it out and see if it evens out or something along those lines. I opted for a different app.",1,,"Hello Chikachon, thanks for your feedback! Our database has millions of foods, and values may vary by source. You can report anomalies via the PhotoFood service for a 24-hour update or edit manually with “copy & customize.” We’d love to help tailor the app for weight gain—contact support@mynetdiary.com. Sincerely, –MyNetDiary Tech Support team",2025-09-27 11:31:36
43ba8470-c765-4b3a-bf8b-e4e2d361ee12,Peter Payday,2025-09-27 07:19:57,5,"MyFitnessPal has been glitching like crazy lately, so I decided to give this one a try. Honestly, I like it much better. The interface is cleaner and smoother, it’s easier to use, and it remembers food more reliably. I just prefer this app. I deleted MyFitnessPal and I’m sticking with this one permanently.",0,9.5.4,,
a5a757c3-0639-4441-9961-e5c74682560b,Titus Schweikert,2025-09-26 18:34:34,5,"seems like it does what you need it to with little hassle. if you want the fancy stuff you gotta pay, makes sense to me. if all you're looking to do is track your calorie intake it works well.",0,9.5.4,,
8eb50457-11af-4888-bba6-8d59bd8ec570,Vicky Richard (KittyPawz65),2025-09-26 17:31:46,5,The best most informative food and health tracking app ... even when using the free version!,0,9.5.4,,
5c986f81-6b11-4154-b693-82e28baa2954,Jon Zander,2025-09-26 15:06:39,5,"The subscription version with AI food identification and coaching is working for me. I am a former NCSF PT and this controlled weight loss is valid. If you cannot get to a PT or nutrition coach in person, this app might work for you.",0,9.5.4,,
eddafbdb-b286-4370-a8e3-97626255b9bc,Carolyn Jane Gillis,2025-09-26 09:11:25,2,"My favorite Five Star App, MyNetDiary just lost its Meal Item headers! This makes it impossible to LOG changes to planned values previously posted on these pages.",7,9.5.4,"Thanks for your review, Carolyn. Please reach out to support@mynetdiary.com so we can help with the missing headers. The Diabetes version was discontinued in February due to low demand, but all its features are included in Premium.",2025-09-23 23:01:14
69e6babf-288c-4f2f-9781-fed144623aeb,Kelly Witherly,2025-09-26 08:51:05,5,easy-to-use and lots of options with the subscription.,0,9.5.4,,
97cdddde-4853-40ba-bcc2-2da70f05873e,JT,2025-09-25 21:16:30,5,"EDIT: Have emailed support about the issue and updated my rating here. As of 9/23 app update (9.5.4), burned workout calories no longer sync from Samsung Health/Health Connect (via a Galaxy Watch 7) to MyNetDiary. I can see the workout data in Health but today and yesterday as will not sync to MyNetDiary. tried reconnecting Samsung Health and Health Connect in MND settings but did not fix the issue. Please verify the bug. Saw a few mentions of similar issues on the subreddit.",0,9.5.4,"Thanks for letting us know, JT. We’re sorry about the syncing issue after the update — our team is investigating this. Please contact support@mynetdiary.com so we can gather details from your setup and help troubleshoot directly.",2025-09-25 21:12:54
8639d3c8-fcab-409b-9751-015f648ae34a,Gabrielle Anzures,2025-09-25 16:30:16,5,I love the grades ot givea to food selections.,0,9.5.4,,
20fc2f8a-6f62-4a6f-bfe0-047d842686f0,V S,2025-09-25 16:22:57,5,Great app!,0,9.4.0,,
585c845f-ffe4-4ce1-b9f1-e0a0c8cfd85a,Lucas Kasprzak,2025-09-25 02:46:10,5,just great. I've lost a ton of fat and build muscle.,0,9.5.4,,
b4ddecff-07ba-443b-915e-6f8883aa9ffc,Carrie Opiela,2025-09-24 20:02:57,3,I don't like that you can't add a food to your favorites unless you've log it. I wanted to create favorites to save a little time later but there's no way to do it. I also wish there was a simple food search option in the menu list instead of always having to go back to the dashboard and having to click the plus sign.,2,9.5.4,"Thanks for your feedback, Carrie. We understand how adding favorites directly and a quicker food search would save time. We’ll share your suggestions with our team for future improvements. For any help in the meantime, please contact support@mynetdiary.com.",2025-09-24 23:47:05
2ae17e2c-ba69-4c65-8bfb-763a2a213456,DICE PLAY,2025-09-24 17:14:25,5,Good,0,9.4.7,,
073007ea-32fa-4af8-a007-c9e86bb95acf,Jo Lawry,2025-09-24 16:56:02,5,awesome. I've lost 1.1 in first 6 days,0,9.5.4,,
347d0851-157c-4ea0-a39b-018c09f59166,Lue,2025-09-24 11:30:50,5,It's fixed. Great update Thanks,0,9.5.4,"Thanks for your feedback, Lue! We’ve started releasing version 9.5.3 today with a fix for this issue. The rollout is gradual—please update as soon as it appears in your Google Play store. If the problem persists after updating, contact us at support@mynetdiary.com.
Sincerely,
--MyNetDiary Tech Support team",2025-09-22 12:17:39
5f3ada88-9913-48af-81b3-7e36f7a7d77c,Jason Enlund,2025-09-24 09:37:24,5,Excellent food tracker! Easy to use.,0,9.5.4,,
410e237a-335d-4ef9-ba35-7832b7b6f010,Angela D,2025-09-24 09:13:48,1,I cancelled my subscription and y'all still keep trying to charge 2 of my cards which I don't know how y'all are doing that but y'all need to stop trying to charge my card before I report y'all to BBB,0,,"Sorry about this issue! Please contact us directly at support@mynetdiary.com so we can investigate and assist. All payments and refunds are handled by the App Store or Google Play, so we’ll help you identify and stop any unwanted charges quickly. -- Support Team",2025-09-24 09:24:54
634f2c0b-10e7-4f17-8f18-2fb79b2120b9,Robert Iannicca,2025-09-24 08:30:08,5,"This is hands down the best diet tracking app out of ALL the top contenders. I spent hours downloading and testing them and this blows them away with features, customizability and detail. The free version is great and offers plenty, but the premium plan truly shines and is well WORTH IT if you want to take your goals seriously. My favorite part is setting up targets for all the different nutrients and watching all the bars fill up by the end of the day! Fast logging food, fast support team!",0,9.5.4,,
c5b34383-f74b-4f7d-9e7d-b716bb22fd46,Jesse Brown,2025-09-23 21:21:36,4,pretty good. tracking is easy if you dont worry about exact numbers.,1,9.5.2,"Hello Jesse, thank you for your review! Is there something else we could do to deserve a 5-star rating from you? Let us know at support@mynetdiary.com. Best regards, MyNetDiary Tech.Support team",2025-09-23 23:05:37
a8360bd2-9100-4dd2-891a-16c197d288a8,Jeff Patterson,2025-09-23 21:17:58,3,"It is a good app on your phone or on an iPad, but on a Samsung Galaxy 10S, it will not switch to a horizontal view. Strictly has a vertical view.",0,9.5.4,"Thanks for your feedback, Jeff. We’re glad you enjoy the app overall. We’ll share your note about horizontal view on Samsung Galaxy 10S with our team for consideration in future updates.",2025-09-23 23:06:32
53d0839a-5a05-4559-8d8f-8ca41b36fd1c,Jadeee,2025-09-23 21:13:52,3,"really helps me keep track of my food calories and remind me abt my goal. great work 👍🏻 HOWEVER, it sucks how it lets my phone Health App control my weights because i usually weight twice in the morning and it kept taking the first one. Its ANNOYING.",1,9.5.3,"Thanks for your review! We’re happy the app helps with your goals. For weight syncing, please contact support@mynetdiary.com, we will check if everything works correctly in your account.",2025-09-23 23:07:59
b9bb9959-a102-4a54-9a4a-8385af869ec9,T J,2025-09-23 12:01:04,5,great app with awesome functionality. Exactly what I was looking for.,0,9.5.3,,
