id,date,user_name,rating,title,content
13203113195,2025-09-29 21:22:48-07:00,chriscddo,1,"be aware don’t upgrade to lifetime membership, app is lacking for food identification technology","i signed up for 1 year membership. while in the app, the same it asked if i wanted to upgrade to lifetime. it promise to reimburse my money for the yearly fee. they didn’t. i contacted them and i’m being given the runaround about the refund on the year subscription. if you are given an option to upgrade, wait until your year subscription is over. that will give you a chance to see if the app is able to do what it claims it can do.

also, other apps are able to use the picture you take of your food and identify what is in the food and calculate portion sizes. they can even come up other ethnic foods and their names and even restaurants brands. this one has rarely gotten the food right so far. it couldn’t even figure out the applebees southwest chicken bowl. i had to type it in. it’s also not as user friendly as other ones i’ve used."
13201343145,2025-09-29 10:44:57-07:00,helphelp!!!!!!!!!,1,glitchy,scanner doesn’t work. just a black screen and then errors out
13201139482,2025-09-29 09:47:05-07:00,taylorrmendezz,5,the best tracking app,"i came to lose it! after not feeling totally fulfilled by mfp. lose it! has everything i could want and more. it’s user friendly, has a massive database, and boasts a lot of cool features. one of my fav features is the recipe feature - you can create your own recipes in the app, assign a number of servings to the recipe, then log a single serving of that recipe for any meal/any day you eat it. it really takes the guess work out of tracking. also, the cool little weight comparisons for weight loss milestones?! i’ve lost the weight of a bass guitar so far; how fun is that?! all in all, i recommend. i haven’t felt this in control or happy with my method of weight loss, ever."
13199110576,2025-09-28 23:05:16-07:00,ill-fated-og,5,simple,helping me get to the goal.
13198604585,2025-09-28 19:31:16-07:00,securitymonster,5,best calorie app,"this is by far my favorite app for calorie counting. the dashboard is so easy to setup and customize. i can keep an eye on my macros so easily.

logging my food is simple with a huge database to search from, scanning a barcode, building a meal or recipe to even adding an item that is new.

also, i love how i’m able to easily add items that i’ve already eaten.

i’ve tried all the calorie counting apps and this one is the simplest along with the best dashboard.

they also have a lifetime membership that is fairly economical if you plan to use it long term."
13197928440,2025-09-28 15:08:30-07:00,<32bfit,1,don’t do it!!!,app says it will remind you when free trial ends but they do not and charge you for an entire year! what a scam! beware and don’t sign up!
13197291880,2025-09-28 11:38:09-07:00,stlinnz,5,my favorite app,i love everything about the app!
13197188979,2025-09-28 11:09:02-07:00,akaskitch,1,stop!,"updated: this app still pops up advertisements in the premium version. stop it.

i’m a premium user, i’m not interested in mochi health, but i have to decline an ad pushing it every few days. i’m really regretting my premium membership right now. just stop!"
13196720274,2025-09-28 09:07:24-07:00,shrs@pitt,5,amazing tool,"i love this so much.  i have lost 28 pounds in 3 months.  i log everything i eat.  other weight loss programs i have done don’t count calories.  give you zero points for fruits and vegetables.  that is misleading.  i love fruit but it has calories.  when i eat grapes i usually consume 140 calories.  that’s ok but i now document it.  also, it’s very eye opening to see how beneficial it is to exercise.  and it makes me think twice before i eat any type of food.  walking 3 miles at 3.4 speed with elevation on 5 usually burns about 250 calories.  there is no way i’m going to eat a cupcake and basically lose the “reward” i gained for an hour of work out.  snacks become a lot less appealing. accountability is on my screen. also, it’s only $40 per year.  that’s doable.  this app has literally been life changing.  i highly recommend it."
13196093040,2025-09-28 06:35:15-07:00,rf1005,1,can’t add ingredients to recipes,i can’t add ingredients to recipes in the app. i click add food and am taken to recipe list. very hard to use but the recipes are a necessity for me.
13195588725,2025-09-28 04:15:57-07:00,kturany,5,love this app,"this app is so user-friendly it has every single diet listed you’ve ever attempted. using lose it, allows you to make better choices when you really see how many calories a certain item has. you can do this."
13195306015,2025-09-28 02:42:27-07:00,therealladyshine,3,useful app,"only drawback for me is the intermittent fasting options don’t allow personalisation. i frequently practice 36-48 hour fasts, so have to use another app. would be nice to have it all in one place."
13190163955,2025-09-26 21:56:46-07:00,the diddler1234,3,…,"it’s not free, in case that’s what you were looking for."
13188650193,2025-09-26 12:37:50-07:00,jayber crow,2,deceptive promotion of premium,"i was using lose it! for over a month and had paid an annual promotional annual subscription, then the app locked up until i mistakenly bought the premium version. frustrating. i would have started with another calorie counter to start with if i’d seen this coming."
13187659784,2025-09-26 07:58:07-07:00,oopchuck,2,ads for premium,"i’ve had this app for a long time. i really like it. however, i paid for premium to remove ads. but since then they’ve added pop up ads for things like ozempic, which i really don’t appreciate. if i have premium, there should be no ads. period."
13187409626,2025-09-26 06:55:41-07:00,sun and palms,1,barcode scan feature no longer free….,"i have been using this app for years to track during my weight loss journey. with the recent app update, the “barcode scan” feature is no longer a free, and you must upgrade to a premium subscription. 😕 this was a convenient tool so i didn’t have to manually input nutrition facts.
immediately deleted my account and app. will look elsewhere."
13186889798,2025-09-26 04:38:31-07:00,starsinorbitt,2,good app but bugs,"i bought a year worth of lose it for its premium features, now a days it seems to be bugging and the scan feature is not working. i did not spend money for the features i wanted to not even work, plz fix"
13186670509,2025-09-26 03:31:40-07:00,siderson5,5,very good,i love how easy an informative this app is.
13186644868,2025-09-26 03:23:13-07:00,ej-poki,3,you get what you pay for,"i had this app for years and just updated it. the free version has very minimal tools. my atkins app was much better, too bad it’s not supported anymore."
13185005612,2025-09-25 16:39:11-07:00,forestwier,1,great app but is crashing iphone when scrolling up dashboard. this is ios 18.7 and in review,normally 5 stars but 1 star until this bug is fixed. new update caused same crash after it was fixed when nutrition and calories button was pushed in dashboard.
13183754485,2025-09-25 09:45:22-07:00,southern_dude67,2,not good for keto diets,"i don’t recommend this app for tracking a keto diet.  it seems like it does based on some of the planning info it has but it’s not.  if using to track keto it can be very frustrating to do correct calculations because it does not include sugar alcohols or the ability to manually add it. some of the foods tend to have incorrect with nutrition.  the measurements can also be frustrating when it either only provides one option or not the one needed.  finally, it tried to up sell you constantly even with a paid subscription.  while it doesn’t market itself as a keto app, subscribers are stuck if they pay in advance.  once my current plan ends i will look for a more flexible & all inclusive app because at the price point this app has, it makes no sense not to include all types of healthy options plans."
13182929301,2025-09-25 06:14:49-07:00,bairdjr1,5,jr,great app!!
13182752332,2025-09-25 05:28:40-07:00,alexshreeve,4,add a bulking option!,"i love this app! i wish it had an option to toggle and be set for gaining weight, not losing! you ca manually do it, but the ux is primed for losing so it struggles to match my goals."
13177793263,2025-09-24 02:19:08-07:00,nadia shami,5,⭐️⭐️⭐️⭐️⭐️,helped me monitor my calorie intake everyday for the last 3 years. thank you for helping me in my weight loss journey after all my pregnancies
13176325571,2025-09-23 16:28:23-07:00,lori1027,1,premium member and can’t scan foods,"i am so disappointed.  i’m not sure what happened but i lost the ability to scan foods.  as a premium member, this is a perk that i use consistently throughout the day and now any time i try to use it, it makes the app freeze up.  please fix this problem.  i am otherwise in love with this app!"
13175459251,2025-09-23 11:26:31-07:00,bamacaea,1,removed the camera features for a cash grab,what a disappointment that features like using your camera to scan food barcodes was taken away now forcing people to upgrade to premium which of course costs money. ridiculous.
13174282823,2025-09-23 06:08:51-07:00,rebekahann8,5,love it!!,"starting out slow (down to last 10 lbs.)…. but… i finally feel free from the terrible extremes that i was putting myself through!! i am feeling so much better physically snd mentally… because i always know  that i am on track!! just signed up for lifetime…. because… i never, ever want to be without my lose it! app!! i am 73…. and so thankful for this program."
13170347337,2025-09-22 07:33:18-07:00,bakeryhouse05,1,fraud,i cancelled my subscription months ago and yet i’m still being charged $29.99
13169596678,2025-09-22 04:01:54-07:00,heartich0ke,1,"was great, now locked behind paywall","i’ve used this app on and off to reach some weight goals and track my caloric intake, and recently i wanted to start losing some weight so i loaded it up to find all of the features that used to be free are locked behind a paywall. you can’t scan barcodes anymore without paying for a subscription, which is ludicrous."
13168051175,2025-09-21 17:35:10-07:00,anon573,2,free for 7 days only,"i read several reviews that provided that lose it supports a free version, however today 09/2025, it no longer has a free version available."
13167437752,2025-09-21 13:42:41-07:00,bingbong330,2,a pain to cancel,i signed up and just didn’t use it enough. i tried to find out how to cancel and i can’t. deleting the account doesn’t cancel the subscription??? seems fishy and like a scam.
13166478942,2025-09-21 09:11:13-07:00,cxandra92,4,would love if it gave an option to log what time i had each meal.,great app
13164435057,2025-09-20 22:49:59-07:00,ravenjewelb,5,still loving lose it!,"lost 75 lbs. they recently added insights on eating habits and patterns. learning a lot, love this app so much!"
13164053080,2025-09-20 20:21:21-07:00,yellek96,5,9 years strong!,"i started using this app march 12, 2016, and i have not missed a day of tracking. my goal was to lose 15-20 pounds and i did, and have kept it off. this is by far the best app for tracking your calorie count. people think i’m crazy for constantly counting calories, but it definitely works if you stick to it."
13163759809,2025-09-20 18:35:06-07:00,te the pj,3,updates,"please just lets us know a simple update vs. your unchanging self-aggrandizement that you post every single update.

thanks."
13163270054,2025-09-20 15:30:52-07:00,dylpineapple,3,the best all in one health tracker!,"i’ve been using lose it for years. i had it back in college even but stopped using it then. i hopped back into it last year though and it’s helped me reach my goals i never thought i could. it’s really a wonderful option for tracking nutrition and weight loss progress! my only issue i consistently have is with the food options. it honestly has most food options at this point. it’s very rare i have to enter something completely new. but holy cow the auto-correct in food tracking is an absolute nightmare for me. it has no mechanism to learn food names you regularly use or anything. it’s the lose it specific search tool, not ios. i’ll type “built” for my protein bars and it without asking searches for “guilt”. i’ll type seeq for my protein drink and it auto searches for “seed”.  it forces you to press this blue text below that says something like to search “seeq” click it. there really needs to be an improvement to the text input here or they need to completely get rid of this auto switching to properly spelled words. there are tons of food company names that aren’t spelled right or commonly so this can happen regularly and it gets old. the thing is if it didn’t autocorrect my commonly used ones would pop up right at the top every time. but this auto-correct in app messes that up."
13163052189,2025-09-20 14:10:08-07:00,physv,1,free option no longer available,"this app used to work perfect for me without having to buy a subscription. then i was forced to upgrade with a cost, and i lost all my history and was trying to sell me glp1 drugs. very disappointed and tired of getting nickel and dime for a single thing i want to use or watch. these cost add up and i just can’t afford it. very disappointed in noom."
13162409332,2025-09-20 10:50:16-07:00,travisharger,4,fav calorie tracker,"i’ve tried a lot of calorie trackers, and i always come back to lose it.

with that said, i would like some visual updates in generally a way to turn off a lot of the clutter and distractions and really focus on calories and macro nutrients. i don’t need recipes i don’t need all the other fluff. i’m glad that’s offered for people that do, i just wish there was a way to hide it.

i also think just from a design perspective there are a lot of things that could be done to make the app just look and feel better. i also really hope for liquid glass implementation soon."
13162387006,2025-09-20 10:44:05-07:00,cmikef,1,share via,"the “share via” button stopped working. i can no longer share recipes without creating an account, i assume."
13162084650,2025-09-20 09:24:37-07:00,pouuob,5,i love this app!,"tracking my calories has never been easier, truly. i genuinely love this app so much that i bought the full version as soon as i possibly could. i use it every day, and i feel so good knowing what is going into my body and how much of it is. even if the app doesn’t have the food already, it’s so easy to add the foods or different recipes myself."
13160924752,2025-09-20 04:31:47-07:00,i'm brent,5,this app keeps me on track!,"using it is part of my daily routine.  it  helps me make better eating decisions.  i’ve maintained successful weight management for years.  thanks.
#greathealth #dailyroutine #weightmanagement"
13154950265,2025-09-18 18:17:48-07:00,dreamfairee,1,workouts,i have my acct linked to apple health and it’s adding my workouts but i do not want my workout cal burned  subtracted from my daily cal. i have to go in every day and change my workouts to “exclude” which i do and it’s still removing cal burned from my daily totals!!  i need to see daily cal intake and all the other info like carbs and protein
13154268772,2025-09-18 14:02:16-07:00,?$@57,3,was good,ads are annoying
13152808445,2025-09-18 06:56:50-07:00,d02139,1,budget and burn calories,"i’m a lifetime member. after the most recent update, in order to maintain weight the automatic budget sets one number. the burn rate is set much higher. what should i do? 09/18/2025

deleting and reinstalling the app doesn’t fix the issue."
13149271726,2025-09-17 09:46:27-07:00,qui ti u,4,food not found,this app was advised to me as the best for taking pics of food. every time i try it just picks one or two food as separate and not as a whole (i.e. sandwich). there are too many colors and features that confuse. also i’ve been trying to have the refund after only two days i downloaded and the customer service is not responsive. they first made me cancel my account and subscription and then they keep sending the automated email for the refund. in order to have the refund i need to re enter into my account but they made me close it at the beginning of the process.  very poorly customer service
13149125016,2025-09-17 09:05:30-07:00,freajm,3,premium features,can we get more themes for premium users? even just more colors? i like to change my theme every month but i wish we had more to choose from.
13149098400,2025-09-17 08:58:10-07:00,director_x,4,have used it for 7+ years straight,it’s a great app with lots of data tracking and graphs and insights but the ui feels outdated. please update to liquid glass and modernize the visuals - widgets could use some visual customization options. and water tracking still isn’t going into health data all these years later it’s a good stable app but they could try a little harder on the finer details especially for a subscription app
13148983608,2025-09-17 08:27:01-07:00,pjlyness,1,do not use this app -zero stars,i bought a lifetime subscription about a year ago. i couldn’t get my fitbit to sync with the app so i reinstalled the app. i couldn’t get logged in and now support is telling me i don’t have a subscription. i will be contacting my bank for a refund. don’t use this app. it’s not worth the hassle.
13148491637,2025-09-17 06:17:39-07:00,appplle steals from you,2,more unfriendly,"disappointed with the lose it app after only a week. initially thought it was an improvement over the more popular competitors app. i really liked lose it used a scroll wheel combo to input serving size units and numbers. but they changed the app by splitting the simple input method into two standalone boxes which require manual input and typing. don’t your programmers know to make the app more user-friendly, not less?  or are you just trying to copy the competitor because you think they have a better app?  i want a refund. this is not the app i paid for."
13147491619,2025-09-17 00:42:41-07:00,thisiscrap101,1,pay for free features,the app updated and locked several free features we had been using for years behind a paywall. app deleted.
13146428227,2025-09-16 17:18:46-07:00,nana to 5-10,3,only the bare minimum is free,only the bare minimum is free
13146002182,2025-09-16 14:30:58-07:00,768533sogkg,1,hate it! you can’t customize your macronutrients in the app!,"i should have never bought this app. i’m big on updating my macronutrients month to month and just realized you can’t customize your macronutrients on the phone app. don’t bother with this app, there are better ones available."
13145514500,2025-09-16 11:46:53-07:00,wild willie 2000,5,great app!,love the upc scanner to log food! it’s has been a game changer for my health. my weight is down 11% and all my labs are super!
13145310520,2025-09-16 10:44:42-07:00,wish i was 21,5,superb calorie counter,"indispensable to my weight loss journey, and so very easy to use.  thank you!"
13145240482,2025-09-16 10:23:44-07:00,jkra20,1,annoying,"the app bombards you with excessive questions during initial setup, which is frustrating. by the time i completed the account setup, i was so annoyed that i no longer wanted to use the app."
13142522486,2025-09-15 18:03:13-07:00,jpellino,3,ad ware versus nag ware,"it keeps getting worse. once upon a time, it was nag ware, where it would simply remind you to buy. that shifted to adware. every time you finish adding a meal, it goes into an advertisement that you have to wade through just to be able to get back to see what you were doing. it’s easier to just quit the app and restart it every time the ads simply aren’t getting anybody to buy anything."
13142436068,2025-09-15 17:28:37-07:00,brittthetrainer,5,best food tracking and weight loss app,as a personal trainer i have used many nutrition apps over the years and lose it had by far been my favorite. i recommend it to clients and friend’s regularly and will continue to do so!
13141472088,2025-09-15 11:23:55-07:00,this is not the hammer,1,patronizing unskippable surveys,"overall, the app is good but every time you take a break from it you get this long annoying survey. if i’m opening the lose it app—it’s because i have a task in mind: entering data and getting out. being forced to skip through a ~8 question survey every single time i decide to start tracking again encourages me to never use the app at all. at the very minimum, there’s needs to be a setting to turn these surveys off—but you should also decrease the frequency for triggering if you don’t want huge user churn."
13141076343,2025-09-15 09:20:39-07:00,siliasfox,5,amazing app,"has everything you need to lose weight
tracks just about everything
and works perfectly for my daily fasts"
13140168249,2025-09-15 04:55:58-07:00,happy cal counter,5,weight maintained,"i began using this app to lose a small amount of weight. i was not overweight, but was not happy with what i saw in the mirror. once i reached my goal, i have maintained it for over 1400 days by counting calories using this app. in the process, i have learned the value of what i eat and what i nourish myself with. so, not only am i happy with the visual results, i am taking care of my body."
13139884601,2025-09-15 03:15:57-07:00,patriot.ssrs,5,the journey,the joy: i’ve been on this journey since 2012. i’ve had two really bad accidents. i lost my first loser account because i couldn’t remember my password. that was in 2015. i started at 350 pounds and today i hit with 180. it’s hard to believe but i’m headed to my goal on 175 and then from there it’s anybody’s guess.
13137678574,2025-09-14 11:52:00-07:00,273$!;;&9:63?2!2,1,can’t log any food,i just downloaded this app and it won’t let me cancel my subscription or log any food it’s worse the the last app.
13133651834,2025-09-13 12:07:06-07:00,heyheyhey1-,2,im not trying to maintain weight,"no i know this app is literally called ""lose""it but before in the past there was literally options for me to use gain weight and now there's none there. it told me i have to maintain my weight and add extra calories but that's not what i wanna do so i'm gonna go to an app that just has ""gain weight"" as an option"
13133284788,2025-09-13 10:11:27-07:00,lookforgood123,5,been using for 15 years,"a colleague told me about this app in 2010 and i have been using it ever since. i downloaded it because i wanted to lose weight and am 37 lbs lighter than my highest weight. there have been many ups and downs, but without question, this app is a big reason that i’m able to buckle back down and why i am now at my lowest and healthiest weight in decades. now, i’m dealing with pre-osteoporosis and need to be able to ensure optimal levels of protein, potassium and calcium. this app is helping me track those. i love that the free version had so much functionality built in to keep me engaged. but i have happily and enthusiastically been a paid member for years to benefit from the additional features and also to support the creators and maintainers of an app that has so positively contributed to my health and well-being. also, it is easy to submit feedback and request features and i’ve already had 2 of my feature requests show up in the app. it’s like the coders are back there waiting to quickly implement enhancements to help. use it for free and you’ll see that nothing else compares to breadth of functionality or ease of use."
13132427074,2025-09-13 06:16:18-07:00,lindholm30,3,almost has all the options….,"enjoying the app. but you cannot enter measurements for left and right bicep or thighs. also missing option for calf and forearm measurements. also and option to calculate bmi. i would purchase lifetime if it had these options.
i like that the app will sync with apple health to pull in my activity."
13132315021,2025-09-13 05:44:25-07:00,disappointed granny's,1,it used to be free!!!,i have deleted your app due to the monthly fee. greed must be the reason it is now charging a monthly premium. i think it’s a shame!
13132230409,2025-09-13 05:19:18-07:00,the.dr66,5,keeps me aware,"this app is worth it. if you can be disciplined and follow the app, you will lose weight. no magic, just portion control and eating right. very easy to reach your goals and most food is stored and easily scanned.  im down 7 lbs in 2 weeks and counting."
13132182599,2025-09-13 05:04:51-07:00,hollakoala,5,great motivator,"i appreciate the celebration of little wins within the bigger goals. the app offers great insights to day to day eating habits. i absolutely love the fitbit incorporation! the recipes tool is fantastic - i love swapping out ingredients from online recipes to make them healthier for my goals. the only thing i wish this app had was an option to build quick grocery lists using those saved recipes. i don’t want to just see “milk” on my shopping list, for example, i want to see how many cups i’m needing for planned meals. overall, i wish i’d started using this sooner. i did the trial and paid for the year."
13129994210,2025-09-12 14:45:55-07:00,jakt8366,5,best app,i was on noom for several years. they gave me too many calories to eat a day. i never lost weight. i am thrilled with my progress with lose it!!!
13129213164,2025-09-12 10:06:08-07:00,nicholas_9,1,no more barcode scanning,barcode scanning no longer a free feature
13128116301,2025-09-12 04:43:04-07:00,ramsey1415,5,worth it,well worth the money. nothing has helped me stay on track better when trying to lose weight!
13125619302,2025-09-11 11:10:58-07:00,"ragnar, american viking",5,losing calories,very good now that i can afford it
13125583053,2025-09-11 10:58:41-07:00,colo2dfw,5,easy to track,"best one i have found , most accurate too!"
13124781597,2025-09-11 06:51:56-07:00,austin.lh,5,so easy to use,have tried several other food tracker programs and none are as easy to use and able to access such a wide variety of food items!
13124416469,2025-09-11 05:01:20-07:00,dee cee fazz,5,great help,lose it has been instrumental in helping me track my food and really understand what i am eating. helped me lose 10 pounds so far.
13123325403,2025-09-10 21:06:54-07:00,ecrigem,5,so great,"this is the way these apps should work.  yes there is a learning curve, but most actions are intuitive.  fitness connections work and logging food is structured in a way that saves time and fewer clicks overall.  nice graphics with a friendly feel.  great product."
13122862120,2025-09-10 17:40:24-07:00,lyneharps,1,impossible to cancel,"most difficult subscription to cancel ever within the free trial period — you can’t cancel in app, you have to cancel from the app store. problem is, my subscription doesn’t show up in the app store. cancelling your account also doesn’t cancel your subscription, which is absurd — how can they force you to pay when you haven’t committed, and have no interest in using this app?
very scammy and shocking."
13122157559,2025-09-10 12:42:07-07:00,spiky15,5,indispensable weight loss tool,"i can honestly say that i would not have achieved my weight loss goals without lose it. after faithfully logging nearly every day for almost 2 years, i’ve lost 45 lbs. and reached my healthy bmi. i’ve also greatly increased my energy and fitness level at age 71. thank you, lose it, and i wish more folks would try it! it would change their lives."
13121988999,2025-09-10 11:40:54-07:00,momdubb57,5,tracking food intake,this app helps me to keep my macros totally in check which is so helpful in changing my eating habits. love it!!!
13121691883,2025-09-10 10:00:53-07:00,strivingpotato,1,bring back to scan for free,bring back the scan tool for free
13121588205,2025-09-10 09:28:07-07:00,-bethuhknee-,3,please add grams to recipe maker,"seems like a decent app so far. my biggest complaint is that in the section you put your recipes in, it doesn’t allow a lot foods to be added by weight (grams) but by volume (cups, fl oz, ect). i feel like this is a huge flaw, because weighing your food is one of the most accurate ways to track calories. i don’t know how many fl oz my canned beans are, but i can tell you in grams."
13120640222,2025-09-10 04:47:26-07:00,#1 way way,5,it works!,"lose it! works!!! it’s fun, convenient and the app itself is visually appealing!!! i like the icons and the fact that it has every food you can think of in its library. i’ve lost 10 pounds so far and i am on track to lose 10 more!!!"
13117751372,2025-09-09 09:13:09-07:00,jesus freak62,5,lost 20lbs in 2 months,"set a goal and put in all of your calorie intake. once i looked at the calories i was taking in, i became more conscious and aware. everyday i have been under the daily allowance. still using this for free."
13117501272,2025-09-09 07:58:12-07:00,type•o,1,money hungry and desperate,"this app was amazing until someone got money hungry, and started shoving ads down everyone’s throats, along with taking away the barcode scanner. really? the barcode scanner? this whole switch up just screams desperate for money. deleting the app- since there are definitely better ones to choose from than this."
13115544089,2025-09-08 19:06:59-07:00,junxuayuan,1,don’t waste time,don’t waste time it’s not free app
13113701466,2025-09-08 07:48:14-07:00,"güario, diego, rey",5,optimal for getting your goals achieved,i started in april and from 210 to 174 in less than 5 months in combination with weight lifting and walking more than 10 thousand steps 5 days a week help me reach my goal
13112097685,2025-09-07 21:12:13-07:00,katwomanje,4,good but too many pop-ups!,i've been using this app for a long time. i tried the premium version a few years ago and didn't use those features possibly worth paying for. i truly appreciate the free app but the amount of ads and pop-ups asking you over and over to upgrade is increasing to the point of getting insane! i almost feel like i'm getting bullied into having to pay to try to stop this. i would pay a few dollars just to make the ads go away but i'm not going to pay the premium price. i try to hurry through logging now because every time i touch anything something pops up and sometimes i just swipe out of the app altogether because yet another ad or pop up when i'm just trying to log out for the day. it's becoming a real turn off and i'm not going to pay premium just to get rid of the ads if you do? i can't remember and i'm not going to find out. i'm sure there's other apps that you can strictly log your calories if need be...
13109933296,2025-09-07 07:51:53-07:00,shikooz,5,pedometer,"it would be nice if i could add the steps i took for the day. i use a pedometer, i don’t have my apple watch on all the time to avoid emf"
13103250103,2025-09-05 15:10:12-07:00,tinanoir2,5,eternal optimist~,"i have been using this application(app), at times, actively then will, inadvertently, become sporadic with my behavior🙃. the app records the missing info when you are ready to record. mind you,” it works in real time” projections to future weight are readily available. i’m a user that likes to see the “fruits of my efforts” are recognized. constantly receiving positive energy ..  from a weight loss/ weight maintenance  etc. app. an investment in “self”."
13101297988,2025-09-05 04:35:39-07:00,merrillthe,5,love this app!,"i have used many calorie tracker apps, but this is by far the best and user friendly. i recommend paying for the premium services."
13100431374,2025-09-04 22:38:04-07:00,@fisher.inc.,5,best app for weight loss,lose it helped me lose weight and track my calories perfectly. it's super easy even if you can't find the exact food product. you can scan it (barcode). i'm pretty sure it has some recipes on there. and it's perfect if you have a scale at home or not. it tracks in grams milliliters ounces and more. i've had this since i was in sixth grade and i'm a freshman in college now. i would love to see if they have any more apps because this is truly amazing.
