id,date,user_name,rating,title,content
12421561462,2025-03-14 19:08:27-07:00,Truthtellerbtellin,4,"Chronometer but cuter, however",So I downloaded this app because it showed more features in the ad than it allows you in the interface. Chronometer also has tools like intermittent fasting tools but doesn’t integrate with my apple watch..can’t decide whether to keep this or not
12412763926,2025-03-12 11:47:40-07:00,colecurtis,1,Waste of my time!!!,Tried using this can’t find any of the products I use so not accurate in counting what I’m eating!!!!
12401261401,2025-03-09 10:13:08-07:00,evecam16,1,Cuidado es spam,Es spam no lo descarguen :)
12398979743,2025-03-08 19:35:40-07:00,MiChelle Scrimpsher,1,So frustrating!!,Half the features are hidden behind ads for games that can’t be deleted. Ap is useless.
12390765654,2025-03-06 18:38:11-07:00,Shutupntrack,5,Fooducate,"You cannot cancel it, thus it’s terrible!!"
12381569826,2025-03-04 08:49:12-07:00,Dee__wade,5,Great! Even without the premium version,"Great for getting a good idea of how healthy items you have or are having are. Most things just take a barcode scan and there’s all the info in a digestible (no pun intended) layout.

Amazing for how easy it is to keep track of calories/nutrition and other dietary needs you have throughout the day.
I was worried I’d need to drop 9.99 a month or whatever just to use this 

But keeping track of snacks or foods (drinks too) usually is just as easy as scanning the barcode or searching the food, then adding it to your list of eaten items for the day."
12377491589,2025-03-03 07:06:53-07:00,MsChyD,1,Been using since 2011 now need to subscribe,I’ve been using this app since 2011.. now i need to create an account and subscribe.  No loyalty to faithful long time users.  I never created an account because it wasn’t necessary back then but I did find two emails that I sent requesting to add food to the database in 2011 and again in 2014.  I feel as if i should be grandfathered in or something since I’ve been using it so long. Not I’ll have to look for another similar app that’s affordable.
12341272109,2025-02-22 04:43:23-07:00,JTNinetyNine,4,Dark Mode,"I like the app, wish it had a dark mode"
12334767188,2025-02-20 12:08:10-07:00,iJasso76,1,Scam,They claim you can get a free trial then charge you for a full year and when you request a cancellation right after they scam you they deny it 😒
12310340618,2025-02-14 08:13:55-07:00,Annoyedafgd,1,App privacy settings,Don’t try to be tricky with your privacy settings with an ambiguous toggle switch.
12307378352,2025-02-13 13:16:17-07:00,@Vegasroach,3,"Looks good, but macros are behind paywall","I would absolutely use this app if the macros were not paywalled. Other apps show you your daily macros for free, and that’s just enough to keep me using my old app. If this changed I would swap over to Fooducate immediately."
12275160066,2025-02-05 12:59:47-07:00,Tgarciabates,1,Age,Before you download an app it tells you the age the app is meant for. This says 17+. I am 17 and it will no longer let me access the app. Ridiculous.
12274041719,2025-02-05 07:05:19-07:00,,1,Will keep you accountable but flawed food scoring system,Food scoring system rates ultra-processed chocolate ice cream as a green B-. Take out your bias food scoring system
12260718264,2025-02-02 01:11:41-07:00,Jane Doe Esquire,5,Great for Accountability!,"I have been using the paid version of Fooducate on a daily basis since April 2024. With permissions, it can read weight and exercise from other apps and automatically adjust my daily target calories based on these, provided the weight target and weekly target loss (or maintenance or gain) is set up in my profile. The app is so simple. The automatic calculation of how many calories I can eat in real time is great!  As soon as I exercise and the effort is recorded by my smart watch to my health app and read by Fooducate, I know how many calories I have “earned”, no calculations or point counting needed. Similarly, as soon as I weigh myself and the weight is recorded by my smart scale to my health app and read by Fooducate, my daily target calories are automatically adjusted. Trying to get an “A” on healthy eating also incentivizes me to do better. I have lost weight using Fooducate; it has become a key tool in my healthy transformation toolbox!"
12179212408,2025-01-13 04:44:50-07:00,IzChik,4,Overheated my phone,"I used this app for about two weeks. I started to notice that within about 15 seconds of having the app open my phone would get really hot. I don’t know if this meant the app was unsafe malware/mining in the background or the app needs further development. Either way I uninstalled. 
Otherwise I enjoyed using the app. As with most it took a day or two to get the hang of it. I just wanted an app where I could hold myself accountable to my food intake. So the food ratings and average rating of the day were just bonus."
12148279291,2025-01-05 07:33:09-07:00,WendyParker0472,3,Ability to delete recipes,"This is app is very helpful. However, there is no way to delete recipes that are created. This is a feature that needs to be added."
12117032640,2024-12-28 12:21:08-07:00,AshishBit,1,Forced Subscription after trial,Do not do the trial if you forget to cancel they will force the full year membership on you
12094119949,2024-12-22 13:12:13-07:00,Whalenutz198st,3,Data base lacking,"The app feels extremely dated and the database of the food they have in here is very limited I submitted many products I use that other apps calorie counter has I hope , you can do better."
12059872940,2024-12-13 13:20:57-07:00,badkitty_,1,"Fooducate website is useful, its app is not. Just use the website instead.","I gave it another shot. This time I used Apple to create an account to avoid giving them personal information. FYI, the app is not nearly as useful as the website. I could not find anywhere to search for foods. Just stick to using the website.

ORIGINAL REVIEW:

Like the website, hate the app

I downloaded this app because I like the website. But the app immediately began prompting me for personal information. Height, weight, age, etc. I did not fill in any of the information. 

I clicked on the word “skip.“ Even though I clicked on “skip,” it still filled in personal information for me that it obtained somewhere ***without my permission.*** The information was accurate and appeared to be coming from the Apple Health app even though I had ***not granted this app access to the Health app.***

I then discovered I was forced to create an account just to view nutritional information on foods. I decided to immediately stop using the app. I guess the developers felt like although they had a good thing going with their website, why not use their app to collect as much personal data as possible, even for people who have no intention of using the app to track calories."
12050654406,2024-12-11 03:50:31-07:00,rctii42,1,Crashes every 30 seconds,"Don’t bother, it’s not an app ready for launch. It turns off before you can enter a whole meal ."
12026222191,2024-12-04 14:37:20-07:00,MyPotatoisHot,1,Save yourself the annoyance.,"Just bought this app not long ago & immediately regret it. Just use one of the others.

The app closes after EVERY. SINGLE. ENTRY. I mean, enter in 1 slice of chicken, closes out, go back in and enter 1 apple, closes out.

I then sent a support ticket & they told me they weren’t going to do anything until enough others are sending in support tickets for it even while the community discussion page has MANY people complaining about the same issue.

Let’s not forget, their search function is…… antiquated to be nice. Like the functionality of it hasn’t been updated in years."
12024948125,2024-12-04 07:11:47-07:00,Dinofuel,1,Fooducate app crashes when adding a food item,Fooducate App crashes when adding a food item on my iPhone. Have deleted the app and reinstalled but did not resolve the issue.
12022527378,2024-12-03 14:53:24-07:00,NolaG,1,Paid subscriber tired of crashing app,"I am a paid subscriber and have been for several years. I appreciate the app for what it does in terms of simplifying understanding what we’re eating. It’s not always accurate with the grades, but that’s okay. 

I began using the app for tracking food and macro and micro nutrients. Have loved it. 

After the last iOS update the app began crashing nearly every time I input an item. That’s 30-50 crashes a day which is all time I’m wasting. 

I will have to switch apps and cancel my subscription if this issue isn’t resolved."
12019803207,2024-12-02 21:44:15-07:00,Jteblum1,1,Keeps kicking me out of App,"Every time I add a food item to a meal it kicks me out of the app. Aside from that the app has been pretty good and I like how it goes into majority of the nutrition like vitamin d, potassium, calcium, sugar, etc. , except I don’t like getting the popup ad even when I’m on a paid version. Please fix or just refund me. Thank you"
12019384729,2024-12-02 18:41:30-07:00,Sarena4star,3,Almost there!,"Somewhat glitchy. Shuts down every time I log. Would be better if you could click your grade or your nutrient analysis and see what foods contributed to them so you know what foods you should lighten up on, which ones had too much salt, etc."
12014562520,2024-12-01 11:55:03-07:00,missfortunate34,3,Bug needs to be fixed,I love this app and it is so helpful! However there’s recently been a bug that makes the app crash every time I add a food from the search bar. If you scan to add a food it doesn’t crash. Just wanted to bring this to your attention!
12011291986,2024-11-30 17:14:31-07:00,Dennisthepennis,1,Keeps crashing,I like the app and it is easy to use. However it keeps crashing every time I add a food item. Please fix!
12011129772,2024-11-30 16:13:26-07:00,KrStratton,3,Great until update,This worked wonderful until the most recent iOS update and now it exits every time I track a food. Uninstalling and reinstalling didn’t help either 😟
12003785182,2024-11-28 20:24:48-07:00,Twilla_M,2,App Issues,Please fix this app. It keeps crashing while using it. I can’t even add a food item without it crashing right in the middle of it!
11997425658,2024-11-27 04:19:42-07:00,JenkinsWallus,1,Crashes,"Every time you enter a food item, the app closes automatically. Annoying to have to reopen the app 5 times to enter 5 things."
11993963654,2024-11-26 05:36:57-07:00,Bill28226,1,Fix the app,App closes whenever I add a food.
11979836992,2024-11-22 11:51:53-07:00,_schulenburg_,4,App problem,"When I hit “Done” after entering my sleep or my food, the app shuts off instead of getting me back to the daily diary."
11973542273,2024-11-20 19:33:56-07:00,AmityJay,1,App Crashes,"The app crashes every time I try to enter food. I would love to give a five star rating once this is fixed, cause otherwise this app is great!"
11964007915,2024-11-18 05:18:58-07:00,Colorful but that’s it,1,Food not in program,There are too many items not in the system. I try to eat healthy items and they’re not there most of the time
11961272913,2024-11-17 10:02:14-07:00,MommaPorter,4,Works great for weight loss,Works great when it works. Lately has a glitch that has not been fixed yet.
11954764475,2024-11-15 18:15:35-07:00,jlagnese,1,The don’t fix it,I’ve had problems with Apple Health not updating from Fooducate and put in a few support tickets and it just gets worse. It hasn’t updated for 6 days now and they can’t figure it out or won’t. My guess is there’s something wrong with their database.
11941516180,2024-11-12 05:04:04-07:00,tinagail42,3,Crashes,This used to be excellent app crashes every time I enter a food. Looking for an app with these features that doesn’t crash.
11920846072,2024-11-06 16:34:26-07:00,Sixftgal,1,Big Disappointment,"Hard to use, no  useful help features, many food choices missing completely or missing nutritional information, no details on user added items so don’t know why they exist,  not receiving any motivational messages.  Not sure what I am paying for."
11903742989,2024-11-02 07:41:26-07:00,Hazmat616,2,Can’t configure email,Whenever I try to send them new product information it says I need to configure my email in settings. Other than the email we use to log in there’s nothing to set in settings so I just can’t do it.
11870623101,2024-10-24 12:47:03-07:00,Sarahsedaii,1,Waste of money,Can’t add new food. Database is sorely lacking any homemade meals.
11867508999,2024-10-23 17:02:53-07:00,Somenerdyblonde,4,Very useful tool,"I really like using this as a food log to help me improve my eating habits.  It has a wide range of food already loaded and has useful features like upc scanning.  It’s a little insistent about wanting you to buy the subscription, and shows features that you can *only use with premium* but the basic features are pretty alright.  I wish the grade system was more like a traffic light so I wouldn’t feel like a failure when my food is a D or F.  Side note: why is diet soda so frequently a D?  It’s been a huge game changer for not drinking all my calories.  It would be helpful for them to encourage a moderation with low grade foods rather than declare chocolate as a whole bad.  Thoroughly enjoying one serving of ice cream can help keep me motivated with the rest of my diet (and life in general)."
11809132518,2024-10-07 16:18:45-07:00,chillie🇺🇸💈,5,Definitely keeps me accountable!,"I love this app! It makes me accountable for what I’m putting in my food and in my body. I just renewed my subscription for a year and after that I’m going to go for a lifetime subscription. Don’t know why I didn’t do it this time. I use it for making sure my fat and cholesterol is in check and also my added sugar and of course, protein and fiber. Those are the main things I like it for, but I’m discovering more about it all the time. And discovering more about me and my eating habits."
11793331495,2024-10-03 09:51:04-07:00,Swiftfang9303,4,Pretty good so far,I’ve only had it today and it seems good so far but there is a glitch where every time you add a food u ate it glitches u out and it happens every single time it it’s gets kinda annoying. I’m on an iPhone 14 Pro with iOS 18.
11786420596,2024-10-01 13:04:15-07:00,5hania,5,is it worth it?,downloaded many apps this one was the only one worth keeping
11783570571,2024-09-30 19:33:04-07:00,young_n_strong,1,Not the most user friendly,"Brought a yearly subscription in February 2024. About a week ago my account was logged out. No problem. I logged back in; however, some of my profile is missing such as my save meals, past logs and most importantly my subscription. It’s trying to get another subscription even though I still have an active one. I tried to contact them but it won’t let me bc it says there’s no email address associated with the account even though there is one saved under my profile. Don’t waste your money and look elsewhere for a better app."
11745246605,2024-09-20 09:39:16-07:00,dreamon1122,1,Not Free,App is not free although it is advertised as free
11723358389,2024-09-14 07:35:59-07:00,Leskape,1,PRIVACY INVASION! Can Apple even control tracking?,"This app, which acknowledges it tracks your contact info and identifiers, doesn’t even show up in the list of apps on the iPhone. How can I control or limit tracking when it isn’t even recognized as existing by my phone? How do I know when I delete it that it’s fully deleted? I’ve deleted it and am going to use a backup to revert to before I installed the app. JUST COMPLETELY WRONG."
11720021928,2024-09-13 08:41:14-07:00,Cheap Chuck',1,App Not Working after Update,Love the new features but the app stopped working after the latest update.. hope they fix this issue quickly since I track my meal intake daily.
11719199688,2024-09-13 04:09:36-07:00,lisaf1163,5,Better than the other apps,"This is way better than MyFitnessPal and Noom. Easier to use, has more workouts, and it has a reasonable amount of calories for my weight loss and health needs. Plus, if there’s a food I want to log that’s not in their database, I can add it and not have to “guesstimate” from another food that’s similar. Plus it’s much better priced."
11718565523,2024-09-12 23:04:52-07:00,Pahoa Girl,4,Something's missing?!,I thought this app would allow me to track my physical activity too.... seems to me that movement is part of the formula for good health.... not just food intake.   I think ll keep looking for an app that includes both.
11717119381,2024-09-12 11:55:05-07:00,vcu ghgchgc. c. h hcv gi,5,Sigma,It’s sigma
11713663843,2024-09-11 12:02:11-07:00,DRD DRD,3,Needs Work,Good app with some tech flaws - ex: “Contact Us” is literally impossible inside the app (and I will assume intentionally so unless they fix such an obvious and underhanded error).
11710983475,2024-09-10 17:23:45-07:00,Katty hn,3,So so,"Would be nice to have more options , on the free space… like to connect to the health and watches app"
11693400653,2024-09-05 18:56:26-07:00,Tleyva2021,5,Fooducate,"I was told to do a negative review after posting five stars because it is first.  After paying for the app, any ingredient you pull up is dog and cat food.  Wish I could post the pic.  Do not pay money for this app."
11688514025,2024-09-04 09:27:11-07:00,ScubaStacy,3,I have loved this app for a long time.,"I have used this app on two occasions to track, both times I successfully lost 25+ pounds. This most recent time I vowed never to go back to not tracking. 

Recently, the app has crashed for a long period of time on multiple occasions. Updating the app, my iOS, restarting the app and or my phone all did not solve the problem. Very frustrating when trying to maintain consistency. 

If app stays up and running 5 stars."
11681623946,2024-09-02 10:49:01-07:00,Ibsheena99,1,Lame,I was good enough when no one knew about you and it was free. Now I have to pay? Bye
11679200092,2024-09-01 19:05:40-07:00,Chasec99,1,"Terrible recipe builder, network issues galore, and overall clunkiness","Been using this app for about a year now and have found it useful for weight loss, calorie tracking (and the automatic adjustments), and overall integration among fitness/nutrition tracking apps. However, as of late this app has been unreliable. During most meal times, the app is unusable due to high server usage. When trying to make recipes, as you search for individual ingredients, you have to sift through dog and cat foods that clog up the entire first 100~ search results. I have seen users online complain about this, but the devs seems to not care enough to do anything about it. Usually your only option is to either A) keep scrolling until you find the item or have to add it your own or B) choose extremely unreliable and inconsistent “user added” items that have inaccurate nutrition reporting. That leads me to my last point: the clunkiness. From the server issues, to the inconvenience of having to add manually every item, to random bugs, this app has finally pushed me away from using it anymore. If you want a more seamless experience for tracking macros and the like, find another app. And especially, DO NOT PAY FOR THIS. You will regret spending your money on such a hollow app. If you only casually keep track of things, this app may be for you. However, I feel I cannot use this anymore."
11664369684,2024-08-28 19:13:11-07:00,cmf233,4,Love- but get rid of the animal food!,"I love this app, I’ve been using it for about three months since I transitioned from another food tracking app. I do hope they’ll fix the current glitch- if I’m adding ingredients to recipes it brings up dog and cat treats? It couldn’t find my shredded Swiss cheese but brought up hundreds of animal foods. Please fix this issue."
11664131538,2024-08-28 17:33:29-07:00,The Duke007,1,Not able to use app and no support,"I’ve used this app for a couple of years. Never had a issue until recently. I wasn’t able to login. My email or password is recognize as if my account was deleted. I emailed their support (SwiftScan Support) and the response is slow. They suggest I reset my account with no instructions. They also suggest to contact them through the app. Okay, not sure how I can do that without having access to the app. Now they want me to show a receipt of payment? I payed for 1 year via apple subscription. It shows active on my apple account. Anyway this has been nothing but a waste of my time dealing with their support services. This also feels a little shady. I have asked for a refund for the balance of the year. I will update this review with the results of the refund."
11663951226,2024-08-28 16:14:39-07:00,Cyabyeforever,2,What happened,This used to be my go to app to get nutrition information on different foods. Now regardless of what I type or scan in - it brings up dog food. I know they are pushing to buy a $60 a year subscription. It’s not worth it to me because I use another app for those upgraded features. If this continues I’m going to have to delete from my phone. Sad to see it go. But it’s not bringing up the items I’m looking for- only dog food.
11662427052,2024-08-28 07:01:22-07:00,Hsjdgxjeh,3,App features,"my fitness pal is a more refined app, tracks sleep, tracks steps all in one app, looks better, this app is outdated to me"
11641384221,2024-08-22 15:53:59-07:00,Meiko2007,4,Good app,Nice app. No Apple Watch app.
11582449227,2024-08-07 05:43:23-07:00,Gizelle Anahi,1,This app has gone downhill,"The app went from being top notch to being a total disaster. First they started charging for features that didn’t work well, reports that didn’t make sense, and key functionality that was missing. Then their database went downhill with multiple errors and missing data. And now, the app is sluggish, takes minutes to open, if it opens at all, and crashes a lot. Very sad. Whoever did that, literally dragged a fun lively app to the grave. I’ve been a Fooducate daily user for well over 5 years and I’m done."
11579113736,2024-08-06 07:54:24-07:00,GoinCrzyWanaCom,3,Great app but needs improvement,"I love the app and what it offers. It’s by far the best one I’ve used yet with the lifetime subscription. It’s worth the $.

I think there are some major flaws in it though. 3 stars bc I can’t include vitamins/supplements in my daily log. I also don’t like that they don’t define the activity levels which makes it hard to gauge how their programming factors each activity level in. If I knew what their app/programming considered “sedentary, somewhat active, active, or very active” I feel I’d get much better results and way more accurate tracking from the app. 

I think the app has a long way to go."
11564552400,2024-08-02 11:24:02-07:00,Twilight Jewel,1,Errors,Errors galore!
11548834562,2024-07-29 09:41:03-07:00,TC Nash,2,Too many steps to log food,"The app has good intentions but falls short in usability. The process to log food is tedius and when you go to create your own bespoke list of foods the level of detail needed is more than the average user can provide (e.g., calories, food rating, fat%, carbohydrates%). Feels like its meant for a food scientist. Also, the ads are annoying and run across the tol and bottom of the app. While trying to enter information I often accidentally clicked an ad that I did not want to view.  The only good thing about this app is that it got me in the mental habit of tracking my meals and now I have the confidence to track on my own without the drama of mavigating this poorly designed user experience. I will miss the integration with the Apple Health app. I liked seeing my water consumption and exercise hours transfer over. My message to the Fooducate Developers is to please try again…I know you can do better. I believe in you!"
11528082747,2024-07-23 21:24:43-07:00,GearheadDad,5,Helpful for a nutrition idiot,"Been extremely helpful this year in really learning what kind of nutrition (or lack thereof) I’ve been getting in my diet.  This has helped immensely in my weight loss journey and I’m down nearly twenty pounds since the beginning of the year. This is one of the few apps I’ve ever spent money on I like it so much.

Added bonus: it integrates really well with Apple health. Both apps see the other which is a nice bonus."
11523356669,2024-07-22 15:10:05-07:00,Trying2Beebetter,2,Not worth the $,"Food database isn’t great. Scanning works sometimes. The same food will be rated a B then D.
Came from using my fitness pal to this and going back to fitness pal"
11489295263,2024-07-13 10:59:02-07:00,Mrsiruletheworld,5,Great app,I’m just starting out with this app and it is keeping me and my eating habits in order
