id,date,user_name,rating,title,content
13083161506,2025-08-31 10:22:25-07:00,riverkayak27,5,lost 39 lbs in 9 months,the app works - all it takes is to honest with yourself - enter in a realistic goal of the weight you want to be and a date as to when - set it up so that any calories you burn doing exercise is not credited to your account so that you could eat more calories - cut your beer / wine / & deserts to once a week - and then everything you eat and drink must be entered into the app - and watch your lbs melt away and your diet changes so that after the first 3 months you are not always feeling hungry - so stick with it and you will succeed - take care
13082580330,2025-08-31 07:32:58-07:00,jps iowa,5,nice motivator,it is worth upgrading so you can take pictures from your meals
13080579091,2025-08-30 18:51:07-07:00,deeznuts.c0m,5,nice free app,i like how the app lets you log all your food for free.
13079998829,2025-08-30 14:46:01-07:00,jklin123478,1,not user friendly,can not delete custom meals once they are created. so it just takes up space making it difficult to navigate the meals you want.
13079746032,2025-08-30 13:07:12-07:00,# need to be removed,5,omg,this is the good app where i love
13079271611,2025-08-30 10:28:58-07:00,anthony t:),5,mynetdiary,"i was at the gym one day and my friend put me on this app and it genuinely helps with your diet and your overall body and health this app, deserves, this 5 star review."
13079007211,2025-08-30 09:09:47-07:00,theresials,5,mynetdiary,i love this program it has help me stay on my diet lose weight keep track of my exercise love it love it love it!!!!!
13078732410,2025-08-30 07:52:21-07:00,iualumni01,5,easy to use,it’s been a little over a week since i started using the app and it’s easy to find and add foods. i like the configuration options.
13078389657,2025-08-30 06:15:41-07:00,joegc77,5,awesome app!,so much better than the other apps i tried previously. lots of cool little details and features  available. good articles and resources inside also. easy to use and quick to log food and exercise. progress tracker is great. it really helped me reach my goal and i will use it still. thank you to the developers!
13076288989,2025-08-29 16:33:49-07:00,kayla viveiros,5,a lifesaver,"this app has helped me take control of my life! i was looking for a tracker app with an easy, visual ui and this has been a lifesaver! it has so many features that are so easy to use and it’s become a habit i’ve stuck to for the last 4 months. it’s helped me stay on track and so far i’ve lost 20lbs!! i’m so grateful that this exists and paying the subscription is more than worth it for the benefits i’ve experienced. thank you!!! i recommend it to everyone."
13076023303,2025-08-29 14:45:39-07:00,jediyaris,5,helpful in the best way,"started using this to help cut down my calories, instead it’s begun to help me get my steps, find healthier options for food, and monitor my water intake."
13075260286,2025-08-29 10:12:53-07:00,deanabsilly,5,kindness and accountability,this app is wonderful! helps me keep myself on track and have lost 4lbs in two weeks!
13075081791,2025-08-29 09:18:33-07:00,speak bluntly,5,great app,i love this app. it’s good for my low calorie diet and intermittent fasting. both on this app
13074795286,2025-08-29 07:56:18-07:00,mistahlovelylumps,5,genuinely a fantastic app,"i don’t typically put reviews for most apps, but i absolutely have to shout out mynetdiary because there is no way that i would’ve been able to consistently and safely lose weight without it. the scanner is extremely easy to use, it has so many foods already saved in its network thanks for the barcodes and so far i’ve lost 16 pounds in three months. as a person who has constantly struggled to maintain my weight due to depression, grief, hormonal imbalances and anxiety, this makes it so much easier to track things discreetly without feeling self-conscious about it. highly recommended if you’re doing what you can to take your health into your own hands in a manageable way."
13072795008,2025-08-28 19:39:04-07:00,johd 123,3,"good app, but need improve","if u are chinese, u will see there is lots of item can’t find in their database. also, if u type more than one letter to search food, u have to type every time for each item. inconvenient for eating outside"
13072007180,2025-08-28 14:21:32-07:00,bugs 842,5,senior user,"i been using daily for a few years. it is easy to use with needed measurement options.
i wouldn’t change one thing."
13067189464,2025-08-27 09:17:35-07:00,karina_bts_stan,5,best app ever!,"i have never paid for a food tracking app before. this app has everything you could ever want and more. the ai feature to analyze pics of your food is my favorite. if you’ve had trouble sticking with an app before because tracking is tedious- this is the solution! the reminder notifications are very helpful and encouraging. of all the apps i’ve ever used, this is the most comprehensive and well thought out. you won’t regret using it!"
13066338519,2025-08-27 05:05:45-07:00,user77747488:864,5,"free options are amazing, premium options are super useful but not needed",love this app. my wife got me to use it and i lost about 110lbs in 8 months! i started at 304. i’ve gotten 3 friends to use it and we have fun sharing screenshots of our daily food logs
13065019541,2025-08-26 20:02:35-07:00,thedon11,5,a life saver!,"as a heart patient with a genetic propensity for high cholesterol this app can tell me before i eat a meal how much cholesterol and saturated fat i will consume.

i can set targets for that and vitamins and minerals and it tells me if i’m getting too much or too little.

it monitors my weight from
a wireless scale and my exercise from my apple watch and iphone and raises or  lowers my calorie target to meet my weight goals!!"
13063864595,2025-08-26 12:16:31-07:00,josiah aviles,3,good but some issues,"using the fatcalc and other calculators with moderate activity like walking daily i should be able to go from 216.4lbs to 180lbs by november 24 2025… it’s august 26, 2025 right now and i’m 20 years old. but when i go to schedule my calories here it doesn’t let me schedule a goal in 2025 at all it only allows my goal to be in 2026 or 27 i don’t like that it won’t let me choose"
13060957271,2025-08-25 18:26:57-07:00,"gobble, p.",5,love the app!,"i love this app for multiple reasons, but overall,  if your trying to loose or gain weight, this app is the way to go!"
13059105903,2025-08-25 07:42:11-07:00,nainsaez,4,suggested addition to the app,"great app! i’ve learned a lot about making personal healthy choices as to what to eat. i wish the app could include a weekly meal planner maybe linked to its recipe and premium tabs. thanks

correction to the review i posted above! the app does have a meal planner built into it which i’ll be using. to get to it i’ll go to: coach; meal planner; then you can add from premium menus or other recipes i’ve saved in the app. 
thank you"
13058564705,2025-08-25 05:15:37-07:00,melodiaries__,5,best calorie tracker,i love that it has the option to scan barcodes and plenty of measurements are available and it automatically calculates the calories. this is the best app i’ve used to track my calories ❤️
13058390164,2025-08-25 04:23:55-07:00,@brysen7923,1,i can’t get in,i can’t get in it leaves me on the your plan screen
13054997699,2025-08-24 07:22:34-07:00,puggy wuggy wunzie,5,it works!,nothing i have ever tried has kept me on track. the app is very simple to use.
13054689469,2025-08-24 05:49:41-07:00,isabel744,5,the best.,"the best app, the most complete,have everything to you need. awesome. thank you.👍❤️"
13051766339,2025-08-23 10:07:43-07:00,gaskins728,5,complete,"love this app! most complete app that i have seen, easy to use and reasonably priced."
13051316428,2025-08-23 07:53:56-07:00,imillstone,3,my net diary review,"the app is decent, but they have way too few saved calorie amounts. i can go on my fitness pal, which is free and they have twice as many saved meals and foods"
13051046903,2025-08-23 06:43:49-07:00,appleeasy245,1,price,says it’s free it’s not can’t use it unless you purchase subscription
13045170304,2025-08-21 17:31:05-07:00,nitelite45,5,great!,this works.
13044851408,2025-08-21 15:17:54-07:00,_sweet-t_,5,honest review,this is a fantastic app! other weight gain/loss apps were all blocked by subscriptions. this app allows you to use everything for free except their ai photo scanning. the barcode is still free and very  accurate. their app is laid out simply and you can see your total calories for the day right up front.
13044173128,2025-08-21 11:04:18-07:00,manslaughtermoe,5,amazing tool,helps stay focused
