id,date,user_name,rating,title,content
13028204564,2025-08-17 10:55:21-07:00,bramble12,5,excellent app,"feedback about deviations from intended diet plan -such as the mind diet - recipe suggestions, and hyperlinks to recipes published on the web are a true upgrade!"
13015831067,2025-08-14 10:30:11-07:00,johnny irish angel,2,import recipe incomplete,app missing bistromd for recipe import.
13012168674,2025-08-13 13:28:15-07:00,okanai,5,keep on track,"trying to lose weight, maintain you sugar levels watch your carbs watch your proteins. this is the app for you. you can set it for the way you needed to."
13011985381,2025-08-13 12:25:13-07:00,rckeckrt,5,love this app,on it every free minute i get. so much to look at and use. im glad i came across it.
13005418654,2025-08-11 21:14:05-07:00,marlu❤️,5,easy tracking,i love this app. it has been very easy to track all my calories. i have been able to find all the foods i need to log and you have the tracking of the weight loss. very easy app to use.
13000533872,2025-08-10 15:02:44-07:00,katiemwwx,2,stuck with this,"i’ve used my net dairy, at times, for close to 15 years. when i decided to make some health changes this spring, the app still had data from a previous round of diet tracking, so it made sense to just start with something i knew. i used basic version for a week to get an idea what i was eating, and then was offered a special 50% off gimmick. it seemed like everything i wanted to do to customize the plan i made with my doctor was in the app, so i figured it was probably worth the upgrade. i was sadly mistaken. 
i’m so disappointed i renewed for a year and now am stuck with this clunky app for 10 more months. i can’t customize micronutrient target la in a way that won’t give me the warning notice, can’t cycle calories in a functional way, and can’t enter the program i am following with doctor because it is out of their specs. 
despite claims to be customizable, pro doesn’t meet my needs. i’ve much prefered using  other well known apps."
13000049233,2025-08-10 12:02:02-07:00,4todd,5,great,"most used app on my phone.  excellent app for tracking calories, fat, carbs, protien.  easy to input meals & charts are great. thanks"
12997140096,2025-08-09 18:41:39-07:00,violafire,5,really great app!  easy to use.  hope it keeps working.,"this is a great app! 

the only thing, i wish they had more “generic homemade” entries instead of brand names. we cook at home from scratch.

i love the gentle nagging about nutritional content.

i've lost 3 pounds so far, but i'm not missing out on any good food."
12988421337,2025-08-07 13:21:03-07:00,jsczg4,3,alorie counter mynwtdiary app,it s ok-too bad the ai picture option is -of course-premium-because it is not easy to find the food-recipes-unless you eat packaged food.
12946604765,2025-07-28 06:43:54-07:00,duepur,5,great app,easy to use and well resourced!
12915975873,2025-07-20 14:12:53-07:00,bored by bem,1,don’t follow the app,recommend daily calorie intake is way too much. you’ll gain weight if you eat as much as the app recommends
12906606270,2025-07-18 06:13:53-07:00,lisibuon,5,secret weapon,"best data, easiest interface, great advice and creative menus. this takes the effort and guesswork out of eating healthy."
12903152461,2025-07-17 08:59:45-07:00,arabella223,1,scam,i just paid 3.99 and your telling me a have to pay a subscription to use all the features i’m enraged!
12858073875,2025-07-05 22:47:37-07:00,chaesoh,1,terrible,"don’t buy the pro version, the free one is just as good and all the features it displays you have to have a “premium” subscription to get said features."
12845223254,2025-07-02 16:19:17-07:00,i love learning 2.,1,my purchased was taxed.,"hello. i noticed my purchased was $31.79, instead of $29.99. i didn’t know apps were taxed."
12844246552,2025-07-02 10:32:43-07:00,leon82897,5,amazing app,"it is the  best way to loss weight and you control what you eat in the cycle of 24 hours ! it is amazing , i am glad i am using again !"
12837238366,2025-06-30 17:51:20-07:00,monkay man,1,extremely disappointed,i bought the pro version (not the subscription but separate app) and only got a fraction of the premium benefits for an unjustified price.
12836744319,2025-06-30 14:41:57-07:00,be-upfront,1,beware,"says one time purchase of $3.99, however once your setting up the app you can’t proceed unless you agree to another monthly charge."
12819124392,2025-06-26 04:50:32-07:00,prenomm,5,tracking + movement = success,"i purchased pro and worth every penny. i have been blown away by how great this is. you know mindset is 99% of the weight loss journey. however...if you are finally serious about making long term improvements in your health this app works great. i now realize i was probably consuming enough calories on some days in my past to sustain a male althlete! 

total ease and total awareness is the gift of this app. if you use it.

i have used it, faithfully, and i detest tracking food. always resisted. my brick wall.

i got serious, changed my attitude and paired this with a fitbit adding exercise daily.  in 5 weeks have lost 16 pounds. i am eating really good food. moving my body the way i need to. i cannot even believe it. 

by the way, my ""activity"" is dancing around the house every morning to my kinda loud favorite music and picking the house up at the same time.  plus walking.  simple.

improvement requests:  1. favorite food list should always include all foods tracked, any meal or snack, any time.  2. last update has a small glitch on iphone 5c... click on the new calendar and it transparently shades bottom half of screen sometimes kicking you out. i just don't go there. 3. have non metric options available more often in food data. 
you are doing a great job with this app! keep it up. the simplicity is why it works + huge data base."
12817015793,2025-06-25 14:28:07-07:00,florencenightengale,5,this is the best app available for tracking,"i’ve used this app for the last several years now, and some reviews caused me to go to a myfitnesspal app and try that, because it integrates with the garmin watch environment. i had to come back to this app. it is so far above the functionality of the other one. thanks developers for keeping this updated. it’s really excellent to use."
12812396620,2025-06-24 10:12:06-07:00,selfhasrunriot,1,no way to disable ads,"blatant ads for ""premium"" subscription and ai all over the app and they are not  anywhere near removable with the toggle the developer mentions.  i assume in app subscription at 50 a year is required to remove them.  app is not listed in apple store as requiring in app purchases.

their design is intended to push premium subscriptions with various tools: locked items on dashboard; gate keeped items on nutrition , fasting, and meal planning; clicking on something and finding it's not covered; or counters like ""you have x remaining"" items ."
12800914294,2025-06-21 09:18:34-07:00,plaxystax,5,effective and user friendly,"i’ve used this app for a couple years, and despite my tendency to restart my health journey over and over again, it’s never been at the fault of this app. this app is a wonderful calorie counter, and if you purchase the premium like myself (no kickbacks here - i just love it that much) then you can alter the diet to your needs. low carb, or low calorie, or mediterranean, etc. it just makes sense and is easy to use."
12800640772,2025-06-21 07:56:44-07:00,elite zombie catcher,5,pro vs regular,i purchased the pro for 3.99 but the regular app appears to be the same??? why did i pay $3.99??
12793737573,2025-06-19 12:11:36-07:00,fbsinz,5,good wholistic app,"this app is my one stop shop for diet management and everyday macros and vitals. the interface is intuitive and customizable- giving user an opportunity to tailor the information to their specific needs. it allows you to export and share information with health care providers- something that has been very useful for me. i would recommend the premium version, if that seems available to you. the free version is also good enough for most basic tasks. the places of improvement are the ai meal scan feature is not super accurate for more nuanced dishes. more integration options with other fitness health apps would be nice too."
12788590440,2025-06-18 05:35:03-07:00,poppybowers,5,yes,"i’ve used the app for about 14 months.

if you will put in a few minutes a day…reading your plan and digesting it…i think you’ll get to where you want to be. seriously.

btw, support is the best."
12774174661,2025-06-14 10:27:34-07:00,hawknet,5,awesome app,"this app is everything i needed to figure out how to balance my nutrients. being called a ""calorie counter"" deminishes it's true value.
it's very customizable & informative.
i have been able to stop taking some vitamins and decrease others because i can now see that i'm getting from the food i eat. if i'm not sure sure about any vitamin, or mineral or aminos or anything i can tap on it and get more info. 
the scanning of the barcodes is what i use most. the ai picture taking works great when eating out.
i know that there is more to this app that i have not tapped into yet and i've been using for 2 months already. worth every cent."
12763727437,2025-06-11 16:40:17-07:00,lopeeezy me,5,best calorie tracker ever,i was a premium my fitness pal user for years and wouldn’t ever consider changing apps. but just one try with mynetdiary had me sold. i purchased the pro version and immediately cancelled my almost decade relationship with the mfp. best decision i made.
12740781047,2025-06-05 18:04:44-07:00,granddad pete,5,great app!!!,use it all the time. works well for carb counting/insulin pump user.
12724298019,2025-06-01 10:34:27-07:00,basic watch/ workout app,5,excellent app,this app is awesome for tracking my carbs while on the keto diet. i love the new addition of the ai. just take a picture and ai sorts it all out for me. i also like that if the food isn’t in the library just take a picture of the nutrition label and it will be there next day! just wondering if there are plans in the future to add the carnivore or any animal based diets?
12707678233,2025-05-28 05:54:01-07:00,jess19991,5,love this app,i’ve been using this app for about a month now and i love it! an add came up offering a one day sale to purchase the year subscription for 39.99 so i did it and i really love it. it has helped me so much with my relationship with food!
12693486419,2025-05-24 10:57:31-07:00,e-herder,5,easy but full featured,great app! it offers easy interface for initial use but offers excellent comprehensive features as you explore and become more acquainted with the application.
12688396787,2025-05-23 05:51:05-07:00,plmamalis,5,so user friendly,thank you for making this app so easy to use and user friendly. love everything about it and it is truly helping me with managing weight loss
12663910146,2025-05-16 15:19:06-07:00,jerry phillips,5,luv2dev,i use it every day.  the reports are great and the daily analysis really motivates me to eat right.  the autopilot seems to be right on target.  easy to use and loaded with metrics for data geeks like me.  i’ve been using it since 2011.
12651180545,2025-05-13 04:26:23-07:00,cmb3257,5,glad i chose to go premium,"i absolutely love how easy this app is to use. i tried both the free version and paid and i really feel it’s worth paying for. the newest feature surpasses all other apps in quality and ease of use—if you want a specific calorie amount for any food item, simply tap on the calorie count of the item and the app sets the amount by weight so that you can easily stay under your calorie limit (the app describes this feature much easier than i just did but i had to edit my review since i love that feature so much) the recipe import feature is nice. inputting my food items is quick and easy, and the diet advice helps. i like the community sharing part. all the different aspects of this app make it beyond 5 stars. thank you so much for this app. keep up the good work"
12642026544,2025-05-10 14:22:27-07:00,rsibar,1,regret getting this apl,"you pay the $4 thinking that you’d have access to all the tools but what they don’t tell you is that you have to pay a yearly fee so you can use all functions.
i would like to know if there is a way to cancel this purchase and get my money back."
12632753372,2025-05-08 03:58:39-07:00,maddi duke,5,love this for me,i only wanted to lose about 10 to 15 pounds. this is a great way to keep me on track.
12619432265,2025-05-04 11:05:28-07:00,artichoke1971,5,my gold standard calorie counter,"i am always on the lookout for something better than mynetdiary, but i always end up coming back to the app.  since they added the smart scan, it competes well with other ai based programs"
12613058638,2025-05-02 20:15:53-07:00,h.graham,5,best food tracker,i’ve tried quite a few different calorie counting apps throughout the years and this is by far the best i have ever used. it has so much data and customization without any extra nonsense. the autopilot is great for visualizing my goal and the timeline and i love the weekly updates. the barcode scanner is awesome. the pro version is fairly priced. i love it.
12612897163,2025-05-02 19:10:06-07:00,ogre30,2,food grades are skewed,great app for tracking calories but when the food grades reflect high carb foods like baked potato as an a and new york strip steak as a d the app is still reflective of the old food pyramid. need to be able to adjust settings for low carb and carnivore preferences.
12611039570,2025-05-02 07:54:33-07:00,d9david,5,utilitarian,"i have used it for three years to get rid of winter gains. i would’ve rated five stars except for two things: when looking for items, you come across other users' entries in what seems to be a shared database, and i don't enjoy when you want to add an item to your meal, you have to both ‘add’ and ‘log.’"
12609033161,2025-05-01 19:16:04-07:00,j. lo-carb,5,works great,"i have been relying on this app for years. i appreciate the continued updates and fixes. the information is presented clearly, and there are so many ways to personalize"
12606868154,2025-05-01 06:37:18-07:00,cbgsnana,5,love this app,keeps everything in one place!  easy to use.
12601575097,2025-04-29 20:58:25-07:00,bweight123,1,canceling,"didn’t use, tried canceling but does not show up under subscriptions as it says to do for canceling."
12599520633,2025-04-29 07:42:07-07:00,yfrwh,5,apple health connect poor,"it used to work, but doesn’t any longer.  support not accessible."
12589862417,2025-04-26 15:35:25-07:00,meridian driver,5,it works!,"i used this app about 10 years ago and lost 20 pounds. which was my ideal weight.

it really works. if you don’t track your calories, you’ll never lose weight.

the app was already good 10 years ago but now after using it again i see it has gotten so much better. one of my favorite new features is ability for ai to scan my plate and calculate the calories. this is just amazing.

i love that the developers did not rest on the laurels and kept on improving the product.

i also like the feature where i can scan a barcode on a package and it recognizes what it is.

i like the ability to log into it via the website, ipad app, or iphone app. not too many people like tracking their calories, but this app at least makes it easy and if you do and you work out, you will achieve your goals."
12578691543,2025-04-23 17:47:28-07:00,sayonkane,5,works for me,"striving to be accurate in the measures of what i eat, recording everything i eat, discovering how to reduce my intake and how to plan days so that i can have some ice cream, but not overdo my calories for the day."
12556882337,2025-04-18 01:38:43-07:00,old customer 3,2,looking a new one,used to luv the app than all the sudden it does not track my weight - looking for something better today
12537988461,2025-04-13 04:03:40-07:00,cdff bff and,5,great app,it’s just a great app if you are trying to get in shape and know all of your macros
12537800566,2025-04-13 02:52:50-07:00,aq570,1,check before you pay,"i paid for the pro version, not knowing that you still have to subscribe on monthly basis or an annual basis to get the full functionalities of it and up to this moment i did not find the single functionality that i might need and the pro version that i can’t find in the free versionso basically i paid the four dollars for nothing. that’s really a disappointment. right after i bought the application i submitted an email about this issue. that was probably a week ago and up till this moment not a single feedback. or response."
12511020209,2025-04-06 07:33:33-07:00,n0n32shar3,1,good app but way to many ads to upgrade,used this app for a long time.  there are daily or (almost daily) pop up ads from the app to upgrade to the premium version that you have to close. the constant ads popping up gets really old.
12506609055,2025-04-05 06:15:16-07:00,kimsch.,5,great app!,"bought the pro, but liked it very much before upgrading. love how it syncs with the exercise app-have to buy also, but worth it! also really love the bar scan on this! just amazing, also you can look foods up that chain restaurants have."
12501230907,2025-04-03 22:03:33-07:00,"john in sutton, alaska",5,very helpful to my weight-loss program,"i have used this app for about 10 years. using it while executing an exercise program helped me drop from 208 to 158 pounds. i have gone through cycles where i stop using the app. when i do, my weight creeps up. when i restart using the app, my weight goes down. i do not exaggerate when i say that this app has improved my life more than any other app of any kind. i really do not understand the psychology of using this app, but it gives me the structure needed to consistently weigh and log almost everything that i eat, and that process keeps me (along with my running) fit and healthy."
12465200669,2025-03-25 20:34:51-07:00,ishtark,5,inspired and excited: a heartfelt thanks to the mynetdiary team,"to the team at mynetdiary, i am writing to express my admiration for your application. initially, i was hesitant, but once i took a moment to start browsing, i found myself thoroughly captivated. the design and functionality are incredibly inspiring. i am now very excited about using it and am confident that it will greatly assist me in achieving my goals. a heartfelt thanks to the developers and everyone who has poured their passion into creating this application. your hard work and dedication are genuinely appreciated. sincerely, ilona shtark"
12457512807,2025-03-23 22:34:59-07:00,qestrella,4,i love it,"i love it, it has help me a lot."
12456032100,2025-03-23 13:06:34-07:00,achrist1979,5,best in class calorie tracker,have had this app for years and am consistently impressed by the upgraded features and improved ui - plus it has one of the most comprehensive databases of grocery store products and restaurant meals. sometimes i begin inputting something i think mynetdiary can’t possibly have and voilà it shows up. makes it so easy to track calories and nutrition.
12452034515,2025-03-22 14:22:34-07:00,halfazap,4,weird behaviour after recent update.,screen goes shaded and can't scroll screen after stopping fast. can still edit fast but cannot do anything else without restarting app.
12448895676,2025-03-21 20:04:25-07:00,cschuldt77,5,would love to see bariatric diet options.,i love this app and that it offers so much more than many of the diet trackers on the market. i would love to see this app include bariatric diet options as this would be such a great resource for those who will be or have had bariatric surgery.
12442146403,2025-03-20 03:54:41-07:00,bear.it,1,remove the “premium” ads,i already paid for this app. remove the banners and popups
12435447145,2025-03-18 08:33:58-07:00,wonderfullycool,1,double purchase,why charge $3.99 and then require subscription? i just wasted $3.99; no refund!
12426982945,2025-03-16 04:01:04-07:00,jmfox.1996,3,paying 2x?,"the app is great, but paying upfront for the app, then asking for a subscription is shady."
12413245325,2025-03-12 14:41:45-07:00,turebe,5,quite helpful easy and pleasant to use !,"good ap! this app has helped me lose over 25 pounds while also keeping me informed of my calorie intake and my nutritional intake as well.  it's easy, helpful and pleasant to use."
12412920694,2025-03-12 12:42:39-07:00,gabyoreeo,4,review,kinda wish the ai scanner came with the pro version and not the premium. bummer
12394385306,2025-03-07 16:45:15-07:00,thephotogal,5,love love love,"i believe i started using this app in 2012 and is a huge plus in helping keep track of what you eat, among many other things! it’s perfect for weight loss or maintaining your weight! highly recommend!"
12379799990,2025-03-03 21:39:59-07:00,myninjanvvs,5,pro has been worth it,as i’ve been on this journey i’ve been learning about different parts of my diet. i love that i can customize my dashboard to highlight the area of my diet i’m focusing on. i need it to be simple and easy to use and this has met that requirement. i plan to keep using this for a very long time.
12374743286,2025-03-02 12:57:02-07:00,cindy112345,2,sync with fitbit barely works,"i like the ability to log food, but the app only syncs with fitbit in one direction. it imports exercise but the only way to sync food from this app to the fitbit app is to keep verifying the link. i reported the issue, they agreed it’s an issue and i never heard back. disappointing."
12360794161,2025-02-27 04:35:32-07:00,deansgal,5,exceptional tracker,this has helped me in so many ways to achieve the goals. i have set for life. it has been a journey and it has been amazing so far. easy to use and a daily habit and hobby for me!
12358210063,2025-02-26 11:04:46-07:00,artistie,5,love it1,"i love this app !!!!! so easy to put in foods & track wt, measurements carbs, times eaten helps with fasting tracking."
12351750896,2025-02-24 18:51:11-07:00,asdf77,2,not getting what was paid for,"update feb 24, 2025. . . .i see your response and went back into the app and it still will not let me choose or see any info on nutrients beyond the small basic set that i could have seen in the free version.  what exactly did i pay extra for ?

seems like a good app so far but with one major issue - i paid the extra for “pro” but am not getting a lot of the “extras” that are supposed to come with it - example . . not letting me choose (app says up to approx 107) extra nutrients to track.  keeps telling me i have to pay a yearly subscription."
12350319885,2025-02-24 09:46:17-07:00,b.a.thinker,1,almost perfect,this app has helped me look & evaluate my food choices. it has provide articles to help me better for decisions and meal prep suggestions. i app the guality grade it give. i i wish it had a section for vitamins.
12342785493,2025-02-22 12:06:21-07:00,scottw311,5,great features,can’t say enough good things about this app. it’s easy to use and the features are amazing.
12322282352,2025-02-17 08:06:03-07:00,mr. smithsonian,1,now running ads. great,"when i paid for this years ago it was promised to be ad free. i am now getting banner ads when logging trying to get me to sign up for a subscription. and, yes, i have the setting turned off for receiving promotions. an ad for your subscription is still an ad. remove the ads!"
12287899715,2025-02-08 15:54:09-07:00,jim c rhodes,5,review,a wonderful program. i am on a life style eating change. this management program is totally awesome. an extensive database and great analysis tools
12264403494,2025-02-02 21:21:57-07:00,jaxson sime,5,the great application,"this app like a big vital information about your health but not a medical device but it is a good educational resource to help achieve your goals. mynetdiary can add your total blood cholesterol, hemoglobin a1c, glucose, pressure, and more.
insulin is imported for your body to absorb the carbohydrates to produce the energy needed. weight consider tracking. asian americans get a high risk of pre diabetes insulin resistance. and more!"
12263749972,2025-02-02 17:03:34-07:00,juliesreview,5,the best,this is the best all around tracker i have ever used. i love it.
12262164560,2025-02-02 08:27:43-07:00,penelopepussiecat,5,this app is the real deal,helped me lose weight and super useful
12260184936,2025-02-01 21:39:12-07:00,japejofa,5,very happy with this!,"my son recommended this app to me. after checking many, he found this one to be the best- easier, more comprehensive, more help in several areas. 9he’s a trainer in the health field.)
i have only been on mine for about 1 week, so i fully plan to turn in another review at a later time, but i am thoroughly enjoying the guidance, encouragement and assistance you get with this particular app. to its makers- you guys rock! 👏🏼♥️👏🏼♥️👏🏼"
12239533769,2025-01-27 19:59:36-07:00,onyz1990,3,great app,"beware of recent update

i use the app daily to track my food. it’s great. 

the update from yesterday lost the ability for my apple watch to display the information. if you use the apple watch with this app, wait to update it."
12229390880,2025-01-25 07:37:15-07:00,wldflwrs347,1,clunky,find it difficult to navigate
12197384881,2025-01-17 17:55:34-07:00,scottymc287,5,best calorie counting app and more,"i have been using mynetdiary for 4+years.  their constant innovations are impressive, including but not limited to: ai meal scans, innovative recipe ideas, and the constant efficiencies for data inputting.  peerless."
12196658138,2025-01-17 13:24:36-07:00,markymarkjl,3,dang.,"it’s extremely solid and does exactly what you need. however i bought the pro edition which i was already on the fence about due to hating spending money. but i figured great app its going to do me good in the long run pay the four dollar just to almost immediately be prompted with the ability to spend $60 for the full app. now you get a great amount features and i was excited to use the ai food scanner then of course you get 3 tries with it then you have to buy premium. i’m just do tired of these yearly subscriptions, especially $60 thats way too much money."
12181622765,2025-01-13 18:15:14-07:00,origlmarie,5,app has grown so much,i used to use this app years ago. i’m amazed at how much the app has grown. it’s feature rich and adapts to every eating style.
12179546449,2025-01-13 06:28:30-07:00,dog.va-85,5,captain,"like being monitored by a personal nutritionist. 12 pounds lost in 4 1/2 weeks. very simple to keep track of calories plus sodium consumed, in addition to planning future meals. a great program!!!
have repurchased. keeps me on track and aware of nutrition pitfalls."
12174004570,2025-01-11 20:36:27-07:00,pine apple pie,3,it's pretty fair,"the app is ok. the ai scan is pretty good. overall layout is good but finding settings is very disjointed. they are buried all over the place instead of one central location. exercise sync with apple health is not good and my main complaint. it double counts calories and steps and there is no easy accurate way around it, without messing up other settings."
12149506101,2025-01-05 13:57:15-07:00,euclid laura,5,so far i like it,"love all the healthy recipes and how you can pick from things like low carb , vegan, high protein etc
you can add things to a shopping list. 
lots of good tools"
12131826943,2025-01-01 07:21:10-07:00,gtiger 0579,5,great tool!,love this...keeps me honest and lets me see where i’ve been!
12120984383,2024-12-29 12:30:55-07:00,todd humphree,5,"hands down,best food tracking app!",i’ve been using this program for around 12 years! they have continually and consistently updated it for the best user experience.  highly recommend this for anyone interested in not only losing weight but tracking their macros and micronutrients.  i could tell how much calcium i was consuming on a specific day 10 years ago!
12117728891,2024-12-28 16:42:48-07:00,game mover,1,age,on the page it says you need to be 12 . but it won’t let you if you are under 13. very inconvenient if you are trying this for your kids.
12105802865,2024-12-25 16:33:55-07:00,tgbain,5,great app,this app is a great way to keep track of your eating habits…
12082277515,2024-12-19 11:52:34-07:00,mcsueoo,5,awesome app,"update ** the app is getting better all the time.  the ability to take a photo with the apps ai tool is awesome.  it is surprisingly accurate and easy.

i have been using this app for a little over a year.  when i started i was classified as morbidly obese.  i am now at my goal weight and the app is still helping me manage.  it works great with my apple watch health app.  my doctor likes as well 😊.  i am able to export information and share with my dr.  this app is core to helping me reach my goal and maintain."
12074835500,2024-12-17 11:31:12-07:00,ms. dazy,5,upset with change,"why did you move the net carbs list off the visible page? there is also an addition error in that column. otherwise, i love this app for tracking carbs, fat, protein and calories!"
12033435107,2024-12-06 12:46:00-07:00,at2&2,5,okay. wow!,"i’ve been enjoying using pro mynetdiary for a few years and now there’s ai meal scan! wow how convenient! while i’m very interested in the calorie counting, it’s the nutritional information that provides me with (sometimes shocking) data for balancing out daily nutrition, while providing a log to review for patterns. awesome work, team!"
12033287655,2024-12-06 11:51:06-07:00,getq,5,mynetdiary,"i love it! so easy and out of all other diet programs i have done this is the one i know i will always rely on! i love it! you have made it by far the most wonderful tool to being healthy! i love the recipe feature it's awesome! thanks for everything? oh i also like the food rating, letting me know the good or bad choices i make."
12026788513,2024-12-04 18:27:21-07:00,etaylor516,1,discouraging,"i went to download the app and it said that there was a 3.99 one time fee. i was good with that. then i downloaded the app and before i could even get into it, it says it’s going to cost me $60 a year or 8.99 a month. i find it incredibly frustrating when these app creators aren’t upfront about what they’re charging. deleting this and not sure how to get my money back."
12016707936,2024-12-02 02:57:49-07:00,scalpha,5,simple app,easy to understand
11998453483,2024-11-27 09:38:20-07:00,geewixx,5,love this app,everything i need. i have trouble committing to the process. going forward i’m seeking help to make my health a priority.
11989842692,2024-11-25 03:03:36-07:00,🕸🕸🕸🕸🕸🕸🕸🕸🕸🕸🕸🕸,1,really don’t understand the stars on this,"i bought this app with high hopes because of the reviews but soon found out it’s not all it’s cracked up to be. you keep getting non stop ads for a subscription when you open it. i was honestly surprised that you had to subscribe in addition to purchasing this app. the features that you have to subscribe to is what i initially wanted and felt was being advertised for the single price i paid initially. i think just like anything else, it’s always about how to nickel and dime you."
11982255847,2024-11-23 03:58:02-07:00,pddavis13,3,great app,"11/23: still having issue with wrong date upon opening. 

9/8/24: since latest update, the app is not automatically switching to today’s date when i enter info. i thought i was entering breakfast for sunday but it went into saturday’s meal. the same for the weigh in. it says “today,” but the date is wrong. dropping from 5 stars to 3 until this is fixed. 

while my diet has been hit or miss, this app is on point. fully appreciate the effort put in to maintain and keep this app updated. today i was happily surprised to see a keto plan with the ability to track ketones. in the past, when i hit a snag, the developer was quick to respond to my email and explained what i needed to do. that was years ago and i am still a subscriber. this app and the premium subscription is money well spent."
11975740114,2024-11-21 09:46:59-07:00,dr bob p,5,mynetdiary,excellent tool for tracking nutrition and activity
11974064986,2024-11-20 23:50:59-07:00,katykapdeville,1,waste of money,"half the things i click on it still says upgrade to premium, so there isn’t really a big difference between this one and the free one you might as well just continue to use the free one. this was a waste of four dollars."
11952780438,2024-11-15 06:20:49-07:00,georgie17325,5,great app,this app is easy to use and very useful. help me to lose 20 pounds.
11937973763,2024-11-11 05:49:41-07:00,charles braun,5,greatest app,awesome application as it had assisted me in my journey of losing weight.   game changer and a must have.  i can’t think of any other application that matches this!
11927169916,2024-11-08 09:44:00-07:00,awesomeness818290539,5,why so serious...,"because its freaking awesome! even if your not serious about your health right now just watching what you consume in a day is interesting enough. either it is scary to see what you eat in a day or...awesome. a great tool for watching your food intake,calories,carbs,proteins ect. easy to understand."
11924112755,2024-11-07 13:43:54-07:00,too124,5,wow i am amazed,the app truly help maintain your weight and progress.
11901690716,2024-11-01 19:04:08-07:00,beriki abi,5,a-,would be perfect if it could do meal recognition by snapping a picture of any given meal. otherwise a great product!
11882961809,2024-10-27 18:50:13-07:00,yveslk,5,amazing app,it helped me lose over 149lbs
11859983536,2024-10-21 14:19:10-07:00,bgo1000,3,water intake tracking could be improved.,"needs to automatically account for water intake from recipies instead of entering manually.  for example, a cup of black coffee from a recipie should track the 8 oz (236.59 ml) of water intake automatically to improve time use efficiency using mynetdiary."
11833452118,2024-10-14 08:25:40-07:00,gemglam,2,subscription app,i liked the app but it’s a bit pricey can’t afford to pay 8.99 for a subscription i can use that money to buy something for groceries
11807509584,2024-10-07 06:24:46-07:00,pjohn12345,5,excellent help that keeps up with everything!,i just love this app!!! the many supportive articles that are written in this app give me the support and encouragement that i need. this app is tremendous!
11795971633,2024-10-04 04:30:51-07:00,jo el b,5,awesome,this application works very well and is extremely helpful. it is also easy to use.
11790475430,2024-10-02 15:24:10-07:00,annaleu,5,works,"you just have to remember to use it. it has helped me keep on an even keel with food. the ability to record exercise is a big help. my husband has lost 35 pounds and i have lost 30 from february to august. not too rapid but steady. we are using blue apron food plan and adjusting portions to match our allowed calories. eating healthy and well with lean meats and lots of veggies and some starch. over all a healthy weight loss. update: we each lost 60 pounds and have kept it off with little blips from time to time mostly over holidays then back on the diet. we no longer use blue apron because we know how to cook low calorie
update: still using this app with a slower weight loss due to health problems and less exercise. it aids in keeping weight off and still lost 10 pounds last year. calories in/ calories out is the best reasonable weight loss and maintenance. we weigh all food when we can. this app really teaches you the calorie counts and has most all of fast food and packaged food in its data base.  you can also scan the bar code of any food and get the calorie info then it is always available in the list. easy to use. works!"
